name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_39613,YXYXYx,YYXyXyxxYXyyx,1,63491,40,2
ac19_39614,YXXYx,YYXXyXXYYxYYx,3,63493 65579 140250,9,2
ac19_39615,YXYxyx,YYXYxYYxxxx,4,63494 64557 90951 93505,7,2
ac19_39616,YXXyx,YYXYXXyXYxyyXX,1,63497,25,2
ac19_39617,YXYXX,YYYXXXyyyXYxxx,1,63498,36,2
ac19_39618,YYXXYx,YXXXXXYxxxx,3,63499 137760 138533,36,2
ac19_39619,YYXXXXyX,YYXyxyxYXyX,1,63502,10,2
ac19_39620,YXXyx,YYYYXyyxyxxxxx,2,63503 156616,985,2
ac19_39621,YXXyXXYx,YYXXyXyxxxyxx,1,63504,18,2
ac19_39622,YXXyx,YYYXyyyXYxyxyx,2,63506 154199,36,2
ac19_39623,YXXYx,YYXyxyXXYXYxYx,1,63509,15,2
ac19_39624,YXXyx,YYYXyyxxxYXyXX,1,63510,10,2
ac19_39625,YXXYxxyx,YYxxyxYxyXX,3,63511 90546 99270,13,2
ac19_39626,YXXYx,YYXXYYXXYxYxyX,1,63513,8,2
ac19_39631,YXXyx,YYYXyXyxYxyxxx,1,63521,34,2
ac19_39632,YYXXYx,YYYxYXyXYXXYx,1,63525,16,2
ac19_39633,YXYxyx,YYXYxxxYYxxYx,1,63526,46,2
ac19_39634,YYXXyx,YYXXyXYXYxx,3,63528 149417 151944,7,2
ac19_39636,YXXX,YYYXyyXyXXYxx,1,63532,10,2
ac19_39637,YYXXXyxyx,YYXXYXyXyx,1,63536,48,2
ac19_39638,YXYXX,YYXYxxyXyyXXYx,1,63538,20,2
ac19_39639,YXXYx,YYYXXXYYxxYYXX,1,63540,21,2
ac19_39640,YXXyx,YYXYXyXXXXXyXX,1,63541,90,2
ac19_39641,YXYXXYx,YYYXYXXXYx,3,63545 89172 151390,11,2
ac19_39642,YXYXX,YYXyyXYxyXyxxx,1,63546,20,2
ac19_39643,YXYXyx,YYXyxYxxyXXyX,1,63547,12,2
ac19_39644,YYXXyxx,YYYYYxYXX,4,63553 89015 115324 139166,42,2
ac19_39645,YXXyx,YYXXyXyyxYYxxx,1,63555,9,2
ac19_39646,YXYXyx,YYXXXYYxxyXyx,1,63557,11,2
ac19_39647,YXXXyxx,YYXyxxxYxyXX,1,63559,12,2
ac19_39648,YYXXXYXX,YYYXXXXyx,4,63560 90863 101086 128531,50,2
ac19_39649,YYXXYXX,YYYxyxyXXyyx,1,63561,23,2
ac19_39650,YYXXX,YYXyXXyXYYXXYx,1,63566,6,2
ac19_39651,YXXYx,YYYxYXXXyyXYxx,1,63569,38,2
ac19_39653,YYXXXyX,YYYxxxyyXyX,1,63575,6,2
ac19_39654,YXYXyx,YYYXXXYYxxyyX,1,63576,20,2
ac19_39655,YYXXyxx,YYYxYxxyyXYX,1,63578,16,2
ac19_39658,YXX,YYYYYXyXyyXyxyx,1,63582,9,2
ac19_39659,YXXyx,YYYXXXYxxyyXyx,1,63584,7,2
ac19_39660,YYXXXyX,YYXXXyxxYXyX,1,63586,14,2
ac19_39661,YXyXXyx,YYYxYxyxyxx,2,63588 80825,914,2
ac19_39663,YXyXXXyx,YYXyyxYXXyx,2,63590 63872,44,2
ac19_39664,YYXXXYxx,YYXYxxYXX,2,63593 72233,21,2
ac19_39665,YYXXXyxxx,YYXXXXYxxx,1,63595,8,2
ac19_39666,YXXyx,YYXYxyyXyxxYxx,1,63600,127,2
ac19_39668,YYXXXyxYX,YYXXyxYXXyx,2,63604 83148,20,2
ac19_39669,YXX,YYYXyyxYxyXyx,2,63610 127559,7,2
ac19_39670,YYXXXyx,YYXyXXYxyX,4,63612 83515 146969 155937,80,2
ac19_39671,YXXyx,YYXyyXyXXXyxYX,1,63613,28,2
ac19_39672,YYXXXYxx,YYXXYYxxyyX,1,63615,82,2
ac19_39674,YXXYx,YYXXXYxyXYxx,2,63617 145521,12,2
ac19_39675,YXXX,YYXyyXYYXyyxx,2,63619 70198,10,2
ac19_39676,YXXyx,YYXyyXXXYYxxyX,1,63620,36,2
ac19_39677,YYXXXXyxx,YYXyyXXYxx,1,63621,8,2
ac19_39678,YYXXYx,YYYxYXyXXYXYx,2,63622 153810,12,2
ac19_39680,YXXyxYx,YYXXyxYxYX,4,63629 65420 70835 93977,7,2
ac19_39681,YXXyx,YYXXXXyXXYXyX,4,63630 89474 108883 151019,12,2
ac19_39682,YXYxyx,YYXyXYxYxyxxx,1,63632,17,2
ac19_39683,YYXXYXX,YYXXXyyXYxxx,1,63634,15,2
ac19_39685,YYXXYXX,YYYXXyXXYYX,4,63636 67143 77127 116276,9,2
ac19_39686,YXXyx,YYXXXXyyXyXYYx,1,63638,9,2
ac19_39687,YXXyx,YYYXyXyyxxxyXX,1,63639,17,2
ac19_39688,YXXyx,YYYYXyyyxyxxYX,2,63640 75992,467,2
ac19_39689,YXXyx,YYXyxYXXYXyXyX,1,63642,15,2
ac19_39690,YXYXyx,YYYXYXyXyXXYx,1,63644,31,2
ac19_39691,YXYXYx,YYYXYXyXyyxxx,2,63647 71067,53,2
ac19_39692,YYXXYx,YYxyXXyXyxyxx,1,63648,32,2
ac19_39693,YXXyx,YYYXyxyXyXXXYx,1,63650,95,2
ac19_39694,YXXyx,YYYXyxxyXyxxYx,1,63651,64,2
ac19_39696,YXYXyx,YYYXYxYxyXXXX,1,63660,490,2
ac19_39697,YYXXyx,YYYXXXXYXYYXX,1,63662,29,2
ac19_39698,YXXYxYxx,YYXyXyxxxYX,2,63663 87457,28,2
ac19_39699,YXXyx,YYYYXyyyxxyXyX,1,63668,92,2
ac19_39700,YYXXXyx,YYXXYYXXXXX,2,63670 154867,7,2
ac19_39701,YXXyx,YYXyyxxYXyyxxx,1,63671,39,2
ac19_39703,YXXX,YYYYXyxyXyxyx,1,63676,12,2
ac19_39704,YYXXYYx,YYXXXXXYxxxx,1,63677,8,2
ac19_39705,YXXXXyXYx,YXXYxxyXXX,4,63681 66017 100144 128596,19,2
ac19_39706,YXyXYxx,YYYXyXXYYxyx,1,63682,10,2
ac19_39709,YXYXXXX,YYxYXyXXXXyxx,1,63688,183,2
ac19_39710,YXXXXXYxx,YYXYxyXXyx,1,63692,25,2
ac19_39711,YXXyx,YYYXyXXyyxxyxx,1,63694,92,2
ac19_39712,YXXyx,YYXyxxyyXYXyX,3,63695 106475 146598,20,2
ac19_39717,YXXyx,YYXXXYXyXXyXX,3,63704 106772 115407,39,2
ac19_39718,YXYXyx,YYXYxyXyyXXyxxx,2,63706 79901,749,2
ac19_39719,YYXXyxx,YYYYYYYX,2,63707 156720,12,2
ac19_39722,YXXyx,YYXyxxxxyXXXyX,1,63714,16,2
ac19_39723,YXYXX,YYXyxYxyXyXXYx,1,63717,9,2
ac19_39724,YXX,YYYXyxYYXyXyyx,2,63719 98361,9,2
ac19_39726,YXXYx,YYYXXXYxxxxyXX,1,63730,17,2
ac19_39727,YYXXX,YYYxYXXXXXXyx,2,63731 72770,9,2
ac19_39728,YYXXX,YYYYXXYXYXXyXX,1,63733,12,2
ac19_39729,YYXXX,YYXYxYXXXXXyx,3,63734 75438 100341,9,2
ac19_39730,YYXXX,YYYYYYXyXyyyyx,1,63736,9,2
ac19_39731,YXXyx,YYYXXyXXXyXX,3,63740 77178 128083,11,2
ac19_39734,YXXyx,YYYXyXXXyxyyx,2,63746 122356,21,2
ac19_39736,YXXyx,YYXYxYxyXyxyXX,1,63749,39,2
ac19_39738,YYXXXYx,YYXXyxyXYx,3,63756 83176 112792,7,2
ac19_39739,YXXyXyx,YYxxxyxYXXyx,2,63757 64888,74,2
ac19_39741,YXXyx,YYYXyXyXXyyxxx,1,63761,142,2
ac19_39743,YXXyx,YYYXyXyXXXXXXX,2,63765 75713,164,2
ac19_39747,YXYXyx,YYYxYxyXyXX,4,63775 88023 131462 136114,219,2
ac19_39748,YXXX,YYYXXyxyyxx,1,63776,11,2
ac19_39749,YYXXyx,YYXYxxYXyyXYX,1,63777,76,2
ac19_39750,YYXXX,YYXYxyyXYYXXXX,1,63778,7,2
ac19_39751,YXXyx,YYYXXXyXYxxyyX,1,63779,13,2
ac19_39752,YXYXX,YYYXyxyyXXyxxx,1,63780,12,2
ac19_39753,YXXX,YYYXYXyyXyxyx,1,63781,16,2
ac19_39755,YYXXXXXYx,YYYXXyXyxx,1,63784,65,2
ac19_39757,YXXyx,YYYXXyyxxyyx,2,63788 102080,15,2
ac19_39759,YYXXyx,YYXXYXXyXyxYx,1,63793,7,2
ac19_39760,YXXyx,YYXyxYxxyyXXyX,1,63798,13,2
ac19_39761,YXYxyx,YYYXyxyxYxYxx,1,63800,31,2
ac19_39762,YXXyx,YYXYXXXyyXyyxx,2,63801 65760,41,2
ac19_39763,YXXyx,YYYYXXXXyXXyyX,1,63810,13,2
ac19_39764,YYXXXyx,YYXyyXYxyyxx,1,63811,8,2
ac19_39765,YXXyx,YYXYXXXyXXXyXX,1,63812,30,2
ac19_39766,YXXyx,YYXXXyyxxxxYxx,1,63816,61,2
ac19_39767,YXXyx,YYYXyxyyXyyXYx,3,63819 67035 149759,32,2
ac19_39768,YXXyxYx,YYXYxxxyX,4,63820 107839 137703 153360,126,2
ac19_39769,YXXYx,YYXYXXyXYYxYx,2,63824 77556,16,2
ac19_39770,YXXYx,YYXXyXYxxxxyXX,1,63825,18,2
ac19_39771,YXXYx,YYYXYXyXyyxYYx,5,63826 98476 116550 120692 148997,15,2
ac19_39773,YXXYx,YYYYYXyyyXyxx,2,63831 139936,9,2
ac19_39774,YYXXX,YYXyyXXXyxxxxx,1,63833,6,2
ac19_39775,YXYxyx,YYYXYxxyXyxxx,1,63834,14,2
ac19_39776,YXXyXyX,YYxyxyXYXyX,1,63836,120,2
ac19_39777,YYXXXXXXyx,YYXyXYxyxyx,3,63837 89609 91676,433,2
ac19_39779,YXXYx,YYYYXXYXXYxxYX,1,63843,22,2
ac19_39780,YYXXXYx,YYXXyXyxxxYX,1,63846,8,2
ac19_39781,YXXyx,YYYXYXyyXyX,7,63848 72819 86602 88275 96760 134770 140448,41,2
ac19_39782,YXXyx,YYYXYxyXXyyxx,1,63849,29,2
ac19_39783,YXXyx,YYYXXyxxyyxyX,3,63850 76895 101226,8,2
ac19_39784,YXX,YYYXyyXyxyXYx,3,63852 135684 140790,10,2
ac19_39786,YYXYXyXyx,YYXyXXXYx,3,63861 67246 86877,14,2
ac19_39787,YXXyx,YYYXXyyxxxx,4,63869 67158 98979 129451,16,2
ac19_39788,YXXXyxYx,YXYxyXXYXyx,3,63870 112980 124900,38,2
ac19_39789,YYXXX,YYXXXXXyyxYxx,2,63874 155534,5,2
ac19_39791,YXXYx,YYYXyxxyXXYXyx,1,63879,10,2
ac19_39793,YYXXXXXyX,YXYXXXXyXX,2,63881 73629,141,2
ac19_39794,YXX,YYYYYXyXyyXyyxx,1,63882,9,2
ac19_39795,YXXyx,YYYXyXyxxyxYxx,1,63886,108,2
ac19_39796,YXXyx,YYYXXYXyyyxyyx,2,63887 75539,111,2
ac19_39797,YXyXXyX,YYXXyyxyxYX,4,63888 90969 93408 107619,50,2
ac19_39798,YXXyx,YYYXyxxxxYXyyX,1,63890,13,2
ac19_39799,YYYXXXYxx,YYYXXXYYxx,1,63891,7,2
ac19_39801,YXXyx,YYYXyxxYxyxyX,3,63894 123711 143217,10,2
ac19_39802,YXYXyx,YYXXXyXXYxxxx,3,63895 142048 142352,215,2
ac19_39803,YYXXXyxyx,YYXyxxyxYx,1,63896,31,2
ac19_39804,YYXXX,YYXXyxYXyyxyxx,1,63901,9,2
ac19_39805,YYXXyx,YYYYxyyXXYXyx,1,63902,13,2
ac19_39807,YXXYx,YYYXYXyyXyxYYx,4,63905 86689 88209 130059,54,2
ac19_39809,YXXyx,YYXyyxyXyXYXYXYx,1,63914,441,2
ac19_39810,YXXYx,YYYXyxYXXYXyxx,1,63916,9,2
ac19_39811,YYXXX,YYXyyXyxYxxyx,1,63918,11,2
ac19_39812,YXXyx,YYXXyyXyxyXXYx,1,63919,13,2
ac19_39813,YYXXX,YYXXYYXXyxxyyx,1,63921,6,2
ac19_39814,YYXXX,YXXyXYxxYXXyx,2,63924 105885,16,2
ac19_39815,YXXyx,YYXXXXyyXYx,5,63928 99118 109842 112070 152574,10,2
ac19_39816,YXXyx,YYXXXyXYxYXyyX,1,63929,17,2
ac19_39817,YYXXYx,YYXXXyyxxxxyX,1,63934,21,2
ac19_39818,YXXyx,YYYXyXyXYxyyyX,2,63937 72750,32,2
ac19_39819,YYXYxxyyX,YXyxYXXyx,3,63939 135580 147299,31,2
ac19_39820,YYXXX,YYYXXyxyXYxyX,2,63941 95026,33,2
ac19_39821,YXXXyxx,YYYXyXXyxxxx,2,63945 156751,11,2
ac19_39823,YXXXyXyx,YYXXyxxxxyX,1,63947,9,2
ac19_39825,YYXXYx,YYYxYYXXX,6,63951 76155 93674 105705 136358 138082,7,2
ac19_39826,YXyXYxx,YYYXYXYxxYX,3,63952 87325 105646,34,2
ac19_39827,YYXXYx,YYXXXXyxYYxyx,1,63954,13,2
ac19_39829,YYXXYYxyX,YYxYXyyxYXX,1,63957,17,2
ac19_39830,YXXyx,YYYXXXyyxyxyx,3,63958 127300 127575,46,2
ac19_39831,YXYXyx,YYYYxyyXXyXyx,2,63963 116830,52,2
ac19_39832,YXXyx,YYYXXyyXYxxyx,1,63965,8,2
ac19_39833,YYXXX,YYXYYXyXXXyXYx,1,63968,10,2
ac19_39834,YYXXYx,YYXyXyxyxYXyx,1,63969,58,2
ac19_39835,YXXyx,YYXYXyyXyyxxYYx,1,63971,415,2
ac19_39836,YYXXXXXyx,YYXyyxxxyx,1,63972,8,2
ac19_39837,YXXYx,YYXyXyxYYxxyX,3,63975 101584 103989,10,2
ac19_39839,YYXXX,YYXyyXyxYXyxxx,1,63977,10,2
ac19_39840,YYXXX,YYYXXyXyyxYx,2,63978 106015,9,2
ac19_39841,YYXXyx,YYXXyXYxxyXYX,1,63979,13,2
ac19_39842,YYXXX,YYXXXYxyXXyxxx,1,63980,7,2
ac19_39843,YXXyxYx,YYXYxxxYxYXX,2,63981 150654,42,2
ac19_39844,YXXXyXYx,YYXXXYXyXyx,2,63982 74804,12,2
ac19_39845,YXXyx,YYYYXyyXXXXXyx,1,63984,36,2
ac19_39846,YXXXX,YYYxyxyXYXyyx,1,63987,11,2
ac19_39847,YXXYx,YYYXXXXyxxyxx,2,63991 79374,9,2
ac19_39848,YXYXX,YYXyyxYYXXXyx,2,63992 113626,14,2
ac19_39849,YXXYx,YYYXyyyXXyxYYx,1,63993,612,2
ac19_39850,YXXYx,YYXXyxyXyxxx,3,63997 67240 91896,10,2
ac19_39851,YYXXXYxx,YYXYxxyyX,2,64001 121165,15,2
ac19_39852,YXXyx,YYXXyXYYxyxyxx,1,64003,15,2
ac19_39853,YXyxYXXyx,YYXXYxyXYXyyX,1,64004,17,2
ac19_39854,YXXYx,YYXYXyXYxYxxyX,1,64005,18,2
ac19_39855,YXXXyXXYx,YXyxYXXXXX,4,64006 80782 98138 152225,207,2
ac19_39856,YYXXyxx,YYXXXXyxYxx,2,64007 79576,8,2
ac19_39857,YXXyx,YYYXXXyyyXXXyX,1,64010,73,2
ac19_39858,YYXXyxx,YYXYXyyXyxx,1,64011,5,2
ac19_39859,YXXYx,YYXXXXXyyxYxxx,1,64012,23,2
ac19_39860,YXXYx,YYXYXyXXyxxYYx,1,64016,21,2
ac19_39861,YXXyx,YYXYxyyXYxyxxx,1,64017,35,2
ac19_39862,YYXXyx,YYXXyXXYXXYYx,1,64018,7,2
ac19_39863,YYXXYxxYx,YYYXXyxxYx,1,64020,44,2
ac19_39864,YXXyx,YYYXYXyyXyyyXYYx,3,64022 78182 99347,435,2
ac19_39865,YXX,YYxxxyXXXyx,1,64024,5,2
ac19_39866,YXXXX,YYYxYxyyXyXyx,1,64028,11,2
ac19_39867,YXXyx,YYYYXyXyXyxyyX,2,64033 120746,92,2
ac19_39869,YXYXyx,YYXXXyXyxYYxx,1,64039,85,2
ac19_39870,YXXYxxyx,YYYxxyxyXXX,2,64043 88372,11,2
ac19_39871,YXXYXXyX,YYYXXXXyXyX,1,64045,10,2
ac19_39872,YXXXXyxYx,YXYXXXXXYx,3,64050 121888 145220,33,2
ac19_39873,YYXXX,YYXXyXyxxxyxx,2,64051 80358,6,2
ac19_39874,YXXX,YYXYYXyyXyxyx,1,64054,19,2
ac19_39876,YYXXyx,YYXXyXYXXYXYx,1,64059,22,2
ac19_39877,YXYXYXX,YYYxxyyXyXyx,1,64060,71,2
ac19_39878,YYXXX,YYXyXYxyxyXXYx,1,64061,9,2
ac19_39883,YXXXXYx,YYYXyXXXXXYxx,1,64070,7,2
ac19_39884,YXYXXYx,YYYYXXXXYx,2,64076 119376,120,2
ac19_39885,YXYXX,YYYxyXYXXyXyx,1,64081,11,2
ac19_39886,YYXXX,YYYXXyyxxyyx,2,64082 87464,6,2
ac19_39887,YYXXyx,YYYXYxYXXXyyx,2,64087 131508,17,2
ac19_39888,YXXX,YYYXyXYxyxyyX,2,64088 117372,13,2
ac19_39889,YYXXYYx,YYXyxxyyX,5,64089 83667 130337 132043 138650,7,2
ac19_39890,YXXyx,YYYXYXyxyyyxYx,2,64092 75048,178,2
ac19_39891,YYXXX,YYYXYxyXyXyx,3,64093 110114 134417,22,2
ac19_39892,YXXyx,YYYXXyyxxxYXyx,1,64096,13,2
ac19_39893,YYXXX,YYYXXyXXXXXYxx,1,64097,12,2
ac19_39894,YYXXX,YYXyXyXYYXXXYx,1,64098,8,2
ac19_39896,YXXyx,YYXYxxxYxyyXyx,1,64102,11,2
ac19_39897,YYXXyx,YXYXyXYxYxxyX,2,64104 93900,22,2
ac19_39898,YXXyx,YYXYXXXyXyyXYx,1,64109,18,2
ac19_39899,YXXYx,YYXXYYxyxYXyX,3,64112 114476 137539,14,2
ac19_39900,YYXXyxx,YYYYxxYxyXX,2,64113 76654,46,2
ac19_39902,YXX,YYXyyXyXXYxYxyx,1,64120,8,2
ac19_39903,YXXYxxyX,YYYxYXyXYXX,1,64121,20,2
ac19_39904,YXX,YYYYXyXyyyxyXYx,1,64124,7,2
ac19_39905,YYXXYx,YYxYXXYXyXyxx,1,64130,19,2
ac19_39906,YXXYxxyxx,YYXXXyxxxx,3,64132 83422 97917,13,2
ac19_39907,YXXyx,YYYYXYXyXXyyyX,1,64133,80,2
ac19_39908,YXXyx,YYXyyXXXYXyxYx,1,64134,19,2
ac19_39909,YXYxyx,YYXYxxxYYxxxx,1,64136,43,2
ac19_39910,YXXyXyX,YYXyXyxyxYX,4,64139 66990 78917 145535,30,2
ac19_39911,YXYXyx,YYXYxxyXXyXyXYx,1,64141,291,2
ac19_39912,YXXXyxYx,YYXXYXyXYxx,2,64145 142365,19,2
ac19_39913,YXYXYx,YYYYYXXXyyyxx,1,64146,16,2
ac19_39914,YYXXX,YYXyXyxyxYXXYx,1,64151,8,2
ac19_39915,YYXXX,YYXXXyyXyxYYx,3,64153 74636 78499,12,2
ac19_39916,YXXX,YYYYXXXyXyX,2,64155 139188,7,2
ac19_39917,YXXYxxyx,YYYxxYYxxxxyX,1,64157,13,2
ac19_39918,YYXXYx,YYYxyyXYYXXYx,1,64159,11,2
ac19_39922,YXXYxxyX,YYxxyXXXyxx,1,64173,11,2
ac19_39923,YYXXyx,YYYYXYXXXXXyx,1,64174,74,2
ac19_39924,YYXXyx,YYXXYxYXXXyyx,1,64175,5,2
ac19_39925,YXXyxYx,YYYxxyyXYXyx,1,64178,22,2
ac19_39926,YYXXyx,YYYXYxyyyXXyx,1,64179,6,2
ac19_39927,YXXXYxYx,YYXXXyxxx,5,64182 88674 113307 134609 138837,16,2
ac19_39928,YXXyx,YYXYYXYXyyXyyX,2,64184 118568,184,2
ac19_39929,YYXXX,YYYXyyxYXXXyx,1,64185,7,2
ac19_39930,YYXXX,YYXXXXyXYxxyxx,1,64186,10,2
ac19_39931,YXYXX,YYYXyXyyXXYxxx,1,64188,20,2
ac19_39932,YXXyx,YYYYXXyyXyxxxx,1,64191,44,2
ac19_39933,YXXyx,YYYXyXYxYXyyyX,2,64194 82824,29,2
ac19_39934,YYXXX,YYYYXyXXyXXYx,2,64195 142875,10,2
ac19_39935,YYXXX,YYXXyXyyXYxYxx,1,64197,8,2
ac19_39937,YXX,YYYYXyXyyXYYxyX,1,64202,10,2
ac19_39938,YYXXX,YYYXXYXYYXXXyX,1,64203,10,2
ac19_39940,YXXXX,YYxYXXyyXyx,2,64205 81633,10,2
ac19_39941,YXXyx,YYXXyyxyxxxYYx,1,64207,36,2
ac19_39942,YXXyxYx,YYYXYxxyyXyX,1,64211,9,2
ac19_39943,YXXyx,YYYYXyxxxxxyyx,1,64214,52,2
ac19_39944,YXYXX,YYYXyxxyXyyxx,1,64215,30,2
ac19_39945,YXXYx,YYXXYYxxyyXYX,3,64216 75075 132057,22,2
ac19_39946,YXX,YYXyXyxYXyyXYxx,1,64217,10,2
ac19_39947,YYXXX,YYXyXXYXXYx,6,64220 68604 72207 96873 115352 146140,7,2
ac19_39950,YYXXXXYxx,YYXXXYxxxxyXX,1,64226,31,2
ac19_39951,YXXyx,YYYYXYxxxyyyyX,1,64227,68,2
ac19_39952,YXXyxYx,YYYxxYxYXXXX,2,64229 145599,8,2
ac19_39953,YXXyx,YYXXyxYXyXyyxx,1,64230,17,2
ac19_39954,YXYXX,YYXXyXXyxYxx,4,64235 77903 90738 100840,14,2
ac19_39955,YYXXYx,YYYxyyXyxYX,5,64236 64825 89775 120792 128738,9,2
ac19_39956,YXX,YYYYxxyXyyXyyx,2,64237 130143,20,2
ac19_39957,YXyXXyx,YYYxxyyxYxx,1,64239,218,2
ac19_39959,YYXXX,YYXYxxxyXYXyyX,1,64241,9,2
ac19_39960,YXXyx,YYYXXyXXyxyyx,1,64243,12,2
ac19_39962,YYXXXXX,YYXYXYxyXyyX,1,64245,24,2
ac19_39964,YXXyx,YYYXXYxyxYxyxyyx,1,64258,13,2
ac19_39965,YXXYx,YYYXyXyxxYxyX,2,64260 89991,16,2
ac19_39966,YXXyXYx,YYXXYxxyXXyX,2,64261 104060,25,2
ac19_39967,YXXYx,YYYYxYxyXXXXyx,1,64262,10,2
ac19_39968,YXXyx,YYYXyyXXyxxxYX,1,64265,42,2
ac19_39969,YYXXX,YYYXyxyXyxxyx,2,64268 86546,199,2
ac19_39970,YXXXyXyxx,YYXYxyXyxx,2,64270 86178,14,2
ac19_39971,YXYXYx,YYXXYYXXyxxYx,1,64273,12,2
ac19_39972,YXYXX,YYYXXYxxyyXyX,2,64275 121993,11,2
ac19_39973,YXXXX,YYYXyXXXyX,1,64276,9,2
ac19_39974,YYXXXyX,YYYxyyxxxyyx,1,64281,7,2
ac19_39975,YYXXYx,YYYXXYXyxyyxx,1,64282,25,2
ac19_39976,YYXXX,YYXXYxxYXXXyXX,1,64283,7,2
ac19_39977,YXX,YYXyyXyXYxxYXyx,1,64286,7,2
ac19_39978,YYXXXXX,YYxYXyXXXXyx,2,64287 110582,21,2
ac19_39979,YXXYx,YYYXXYxxxYXyyX,1,64288,19,2
ac19_39980,YXXyx,YYYXyXXYYXyyyX,1,64290,34,2
ac19_39982,YXXyx,YYYYXyXXyxyX,3,64296 133041 155802,31,2
ac19_39984,YYXXYx,YYYxxyyXyxyXX,1,64300,19,2
ac19_39985,YXXYx,YYXyXXYxxyx,6,64301 64846 86822 105569 126123 147292,15,2
ac19_39986,YXXYXXyX,YYxyXyXYxyx,1,64302,22,2
ac19_39987,YXX,YYYXyyyXYXyyxYx,1,64303,10,2
ac19_39988,YXXYx,YYYXXYxyxxYXyX,1,64304,9,2
ac19_39989,YXXyx,YYYXYXyyXyyXYx,3,64307 126459 153094,79,2
ac19_39990,YYXXX,YYYYxyXXyyyxyx,2,64312 68296,29,2
ac19_39992,YYXXX,YYYXYXXXXYXyyx,1,64315,8,2
ac19_39994,YYXXyxxYX,YXyXXYxxx,3,64318 70470 136803,100,2
ac19_39995,YXX,YYYXYxyyXyyXYx,2,64320 69285,9,2
ac19_39996,YXYXyx,YYXXyXyyxxyxx,1,64322,460,2
ac19_39997,YXXyx,YYYXXyyyXyXYYX,1,64325,45,2
ac19_40004,YXXYx,YYXyxxyyXyxyx,3,64342 73988 153085,7,2
ac19_40005,YXXyx,YYYXyyXYXXXXyX,1,64343,39,2
ac19_40006,YXXYx,YYXXyxYxyXyyxx,1,64344,17,2
ac19_40007,YXXyx,YYYYXXXyyXyXX,2,64347 107451,78,2
ac19_40008,YXXyx,YYXYYxyXXXyyX,2,64348 103967,43,2
ac19_40009,YYXXX,YYXXXXyyXYxxxx,1,64350,6,2
ac19_40010,YXXyxYx,YYXyxyXYxyx,5,64352 140019 141914 153721 155807,16,2
ac19_40012,YXXYXXyX,YYxYXXyyxyX,1,64356,43,2
ac19_40013,YXYXyx,YYxYXyyxxYXyX,2,64357 120426,14,2
ac19_40014,YXYXyx,YYXYxYYXXXyXX,3,64358 80535 142544,519,2
ac19_40015,YYXXXyXX,YYXyXYXXyXX,1,64363,7,2
ac19_40016,YXYXX,YYXXyXYYxYXyXX,1,64365,10,2
ac19_40017,YYYXXXyyx,YYXXXyyxx,1,64371,7,2
ac19_40018,YXXyx,YYXyxxxyXYxx,5,64372 82051 96880 134462 152469,11,2
ac19_40019,YYXXYx,YYXYYXyyXYYxx,1,64374,13,2
ac19_40021,YXYXYx,YYYxxyXYXXyyx,1,64380,13,2
ac19_40022,YXYxYXXYx,YYYXyyXyxyx,1,64381,27,2
ac19_40024,YXXyx,YYXXyxxyXyyXYX,1,64388,13,2
ac19_40025,YXXyx,YYXXXyXXyyxx,5,64394 68749 99599 107242 145347,17,2
ac19_40026,YXXYxxyX,YXyXYxxyXyx,4,64396 66168 74923 123675,15,2
ac19_40027,YXXYXXyx,YYXYYXXyXyX,1,64398,30,2
ac19_40029,YXXyx,YYYXXyXyyxyxxx,1,64404,14,2
ac19_40030,YYXXX,YYXXXXYXXyxYx,2,64410 97252,6,2
ac19_40032,YXXyx,YYXyyXYxxYXXyx,1,64418,7,2
ac19_40033,YXXyx,YYXyyXXYXYxyX,3,64419 137121 139137,25,2
ac19_40036,YYXXXyx,YYXYXyyxYXyx,1,64428,75,2
ac19_40037,YXXXyXyX,YYXXyyXYxyx,1,64430,14,2
ac19_40038,YXXyxYx,YYYxxyXYYXyx,1,64431,38,2
ac19_40040,YXYXX,YYYYYXXyyyXyxx,1,64434,22,2
ac19_40042,YYXXYx,YXXYXXXYxYxxx,1,64437,14,2
ac19_40043,YXXyXyx,YYYXYxxyyyxx,1,64439,18,2
ac19_40044,YXXyx,YYYXXXyxyxxx,2,64443 153742,26,2
ac19_40045,YXXXyxYx,YYXYxYXXXXX,1,64444,18,2
ac19_40046,YYXXX,YYXYxyyXXXYxyx,1,64445,11,2
ac19_40047,YXXyx,YYYYXyXyxxxyX,1,64446,8,2
ac19_40049,YYXXX,YYYYXyXYXyyyxx,1,64451,13,2
ac19_40050,YXXXX,YYYXyyXyxxx,1,64453,10,2
ac19_40052,YYXXX,YYYXXXYxyxyXyx,1,64456,12,2
ac19_40053,YXXyXyx,YYxyxxYXXXyx,2,64457 122823,88,2
ac19_40054,YXXyx,YYYYXXYxyyyxyyyx,1,64458,716,2
ac19_40055,YYXXX,YYYYXyXXyxxyX,1,64462,11,2
ac19_40056,YXYXX,YYYXXYxxxyXyyX,1,64463,11,2
ac19_40057,YXXyXyx,YYYxxyXYXyyx,1,64465,10,2
ac19_40058,YXXYx,YYXXXXYxxYXXYx,1,64467,10,2
ac19_40059,YXXXyXyx,YYXXYxxxyyx,1,64468,12,2
ac19_40060,YYXXX,YYXyXyxYxyxyx,3,64469 107868 111515,7,2
