name,arm,solved,aut_assisted,nodes_explored,budget,cap
ac19_34988,ac501,1,0,31,1000,255
ac19_34989,ac501,1,0,18,1000,255
ac19_3499,ac501,1,0,463,1000,255
ac19_34990,ac501,1,0,41,1000,255
ac19_34991,ac501,1,0,7,1000,255
ac19_34992,ac501,1,0,13,1000,255
ac19_34993,ac501,1,0,39,1000,255
ac19_34994,ac501,1,0,548,1000,255
ac19_34995,ac501,1,0,188,1000,255
ac19_34996,ac501,1,0,37,1000,255
ac19_34997,ac501,1,0,32,1000,255
ac19_34998,ac501,1,0,6,1000,255
ac19_34999,ac501,1,0,6,1000,255
ac19_35,ac501,1,0,7,1000,255
ac19_350,ac501,1,0,42,1000,255
ac19_3500,ac501,1,0,530,1000,255
ac19_35000,ac501,1,0,24,1000,255
ac19_35001,ac501,1,0,7,1000,255
ac19_35002,ac501,1,0,18,1000,255
ac19_35003,ac501,1,0,15,1000,255
ac19_35004,ac501,1,0,17,1000,255
ac19_35005,ac501,1,0,5,1000,255
ac19_35006,ac501,1,0,5,1000,255
ac19_35007,ac501,1,0,5,1000,255
ac19_35008,ac501,1,0,339,1000,255
ac19_35009,ac501,1,0,273,1000,255
ac19_3501,ac501,1,0,15,1000,255
ac19_35010,ac501,1,0,9,1000,255
ac19_35011,ac501,1,0,8,1000,255
ac19_35012,ac501,1,0,19,1000,255
ac19_35013,ac501,1,0,8,1000,255
ac19_35014,ac501,1,0,83,1000,255
ac19_35015,ac501,1,0,281,1000,255
ac19_35016,ac501,1,0,172,1000,255
ac19_35018,ac501,1,0,13,1000,255
ac19_35019,ac501,1,0,8,1000,255
ac19_3502,ac501,1,0,22,1000,255
ac19_35020,ac501,1,0,4,1000,255
ac19_35021,ac501,1,0,633,1000,255
ac19_35022,ac501,1,0,276,1000,255
ac19_35023,ac501,1,0,9,1000,255
ac19_35024,ac501,1,0,8,1000,255
ac19_35025,ac501,1,0,5,1000,255
ac19_35026,ac501,1,0,27,1000,255
ac19_35027,ac501,1,0,472,1000,255
ac19_35028,ac501,1,0,184,1000,255
ac19_35029,ac501,1,0,248,1000,255
ac19_3503,ac501,1,0,7,1000,255
ac19_35030,ac501,1,0,24,1000,255
ac19_35031,ac501,1,0,6,1000,255
ac19_35032,ac501,1,0,124,1000,255
ac19_35033,ac501,1,0,124,1000,255
ac19_35034,ac501,1,0,25,1000,255
ac19_35035,ac501,1,0,7,1000,255
ac19_35036,ac501,1,0,41,1000,255
ac19_35037,ac501,1,0,10,1000,255
ac19_35038,ac501,1,0,12,1000,255
ac19_35039,ac501,1,0,21,1000,255
ac19_3504,ac501,1,0,8,1000,255
ac19_35040,ac501,1,0,5,1000,255
ac19_35041,ac501,1,0,7,1000,255
ac19_35042,ac501,1,0,304,1000,255
ac19_35043,ac501,1,0,7,1000,255
ac19_35044,ac501,1,0,23,1000,255
ac19_35046,ac501,1,0,105,1000,255
ac19_35047,ac501,1,0,468,1000,255
ac19_35048,ac501,1,0,133,1000,255
ac19_35049,ac501,1,0,8,1000,255
ac19_3505,ac501,1,0,139,1000,255
ac19_35051,ac501,1,0,5,1000,255
ac19_35052,ac501,1,0,20,1000,255
ac19_35053,ac501,1,0,15,1000,255
ac19_35054,ac501,1,0,7,1000,255
ac19_35055,ac501,1,0,37,1000,255
ac19_35056,ac501,1,0,38,1000,255
ac19_35057,ac501,1,0,54,1000,255
ac19_35058,ac501,1,0,20,1000,255
ac19_3506,ac501,1,0,247,1000,255
ac19_35061,ac501,1,0,117,1000,255
ac19_35062,ac501,1,0,9,1000,255
ac19_35063,ac501,1,0,30,1000,255
ac19_35064,ac501,1,0,27,1000,255
ac19_35065,ac501,1,0,20,1000,255
ac19_35066,ac501,1,0,26,1000,255
ac19_35068,ac501,1,0,9,1000,255
ac19_35069,ac501,1,0,4,1000,255
ac19_3507,ac501,1,0,2,1000,255
ac19_35071,ac501,1,0,44,1000,255
ac19_35072,ac501,1,0,13,1000,255
ac19_35073,ac501,1,0,165,1000,255
ac19_35074,ac501,1,0,30,1000,255
ac19_35075,ac501,1,0,14,1000,255
ac19_35076,ac501,1,0,6,1000,255
ac19_35078,ac501,1,0,61,1000,255
ac19_35079,ac501,1,0,10,1000,255
ac19_3508,ac501,1,0,731,1000,255
ac19_35080,ac501,1,0,76,1000,255
ac19_35081,ac501,1,0,7,1000,255
ac19_35082,ac501,1,0,12,1000,255
ac19_35083,ac501,1,0,8,1000,255
ac19_35084,ac501,1,0,123,1000,255
ac19_35085,ac501,1,0,7,1000,255
ac19_35086,ac501,1,0,7,1000,255
ac19_35088,ac501,1,0,11,1000,255
ac19_35089,ac501,1,0,38,1000,255
ac19_3509,ac501,1,0,6,1000,255
ac19_35090,ac501,1,0,5,1000,255
ac19_35091,ac501,1,0,5,1000,255
ac19_35092,ac501,1,0,350,1000,255
ac19_35094,ac501,1,0,257,1000,255
ac19_35095,ac501,1,0,7,1000,255
ac19_35096,ac501,1,0,5,1000,255
ac19_35098,ac501,1,0,5,1000,255
ac19_35099,ac501,1,0,132,1000,255
ac19_351,ac501,1,0,10,1000,255
ac19_3510,ac501,1,0,10,1000,255
ac19_35100,ac501,1,0,8,1000,255
ac19_35101,ac501,1,0,194,1000,255
ac19_35102,ac501,1,0,11,1000,255
ac19_35103,ac501,1,0,54,1000,255
ac19_35104,ac501,1,0,74,1000,255
ac19_35105,ac501,1,0,25,1000,255
ac19_35107,ac501,1,0,4,1000,255
ac19_35109,ac501,1,0,9,1000,255
ac19_3511,ac501,1,0,12,1000,255
ac19_35110,ac501,1,0,70,1000,255
ac19_35111,ac501,1,0,55,1000,255
ac19_35112,ac501,1,0,49,1000,255
ac19_35113,ac501,1,0,7,1000,255
ac19_35114,ac501,1,0,17,1000,255
ac19_35115,ac501,1,0,6,1000,255
ac19_35116,ac501,1,0,11,1000,255
ac19_35117,ac501,1,0,996,1000,255
ac19_35118,ac501,1,0,5,1000,255
ac19_35119,ac501,1,0,10,1000,255
ac19_3512,ac501,1,0,19,1000,255
ac19_35120,ac501,1,0,13,1000,255
ac19_35121,ac501,1,0,8,1000,255
ac19_35122,ac501,1,0,5,1000,255
ac19_35123,ac501,1,0,35,1000,255
ac19_35125,ac501,1,0,22,1000,255
ac19_35126,ac501,1,0,770,1000,255
ac19_35127,ac501,1,0,8,1000,255
ac19_35128,ac501,1,0,11,1000,255
ac19_35129,ac501,1,0,8,1000,255
ac19_3513,ac501,1,0,13,1000,255
ac19_35130,ac501,1,0,81,1000,255
ac19_35131,ac501,1,0,11,1000,255
ac19_35132,ac501,1,0,21,1000,255
ac19_35133,ac501,1,0,63,1000,255
ac19_35134,ac501,1,0,56,1000,255
ac19_35135,ac501,1,0,9,1000,255
ac19_35136,ac501,1,0,9,1000,255
ac19_35137,ac501,1,0,441,1000,255
ac19_35138,ac501,1,0,64,1000,255
ac19_35139,ac501,1,0,7,1000,255
ac19_35140,ac501,1,0,22,1000,255
ac19_35141,ac501,1,0,15,1000,255
ac19_35142,ac501,1,0,330,1000,255
ac19_35143,ac501,1,0,138,1000,255
ac19_35144,ac501,1,0,78,1000,255
ac19_35145,ac501,1,0,35,1000,255
ac19_35146,ac501,1,0,22,1000,255
ac19_35147,ac501,1,0,22,1000,255
ac19_35148,ac501,1,0,6,1000,255
ac19_35149,ac501,1,0,11,1000,255
ac19_3515,ac501,1,0,250,1000,255
ac19_35150,ac501,1,0,10,1000,255
ac19_35151,ac501,1,0,195,1000,255
ac19_35152,ac501,1,0,107,1000,255
ac19_35154,ac501,1,0,67,1000,255
ac19_35158,ac501,1,0,43,1000,255
ac19_35159,ac501,1,0,12,1000,255
ac19_3516,ac501,1,0,8,1000,255
ac19_35160,ac501,1,0,23,1000,255
ac19_35161,ac501,1,0,9,1000,255
ac19_35162,ac501,1,0,8,1000,255
ac19_35163,ac501,1,0,9,1000,255
ac19_35164,ac501,1,0,25,1000,255
ac19_35165,ac501,1,0,698,1000,255
ac19_35166,ac501,1,0,12,1000,255
ac19_35167,ac501,1,0,21,1000,255
ac19_35168,ac501,1,0,153,1000,255
ac19_35169,ac501,1,0,11,1000,255
ac19_3517,ac501,1,0,6,1000,255
ac19_35170,ac501,1,0,30,1000,255
ac19_35171,ac501,1,0,55,1000,255
ac19_35174,ac501,1,0,7,1000,255
ac19_35175,ac501,1,0,32,1000,255
ac19_35176,ac501,1,0,12,1000,255
ac19_35177,ac501,1,0,4,1000,255
ac19_35178,ac501,1,0,6,1000,255
ac19_35179,ac501,1,0,234,1000,255
ac19_35180,ac501,1,0,67,1000,255
ac19_35181,ac501,1,0,31,1000,255
ac19_35182,ac501,1,0,474,1000,255
ac19_35183,ac501,1,0,7,1000,255
ac19_35184,ac501,1,0,182,1000,255
ac19_35185,ac501,1,0,9,1000,255
ac19_35186,ac501,1,0,7,1000,255
ac19_35187,ac501,1,0,95,1000,255
ac19_35188,ac501,1,0,6,1000,255
ac19_35189,ac501,1,0,12,1000,255
ac19_3519,ac501,1,0,884,1000,255
ac19_35190,ac501,1,0,85,1000,255
ac19_35191,ac501,1,0,29,1000,255
ac19_35192,ac501,1,0,7,1000,255
ac19_35193,ac501,1,0,16,1000,255
ac19_35194,ac501,1,0,23,1000,255
ac19_35196,ac501,1,0,11,1000,255
ac19_35197,ac501,1,0,11,1000,255
ac19_35198,ac501,1,0,37,1000,255
ac19_35199,ac501,1,0,108,1000,255
ac19_352,ac501,1,0,12,1000,255
ac19_3520,ac501,1,0,11,1000,255
ac19_35200,ac501,1,0,52,1000,255
ac19_35201,ac501,1,0,15,1000,255
ac19_35202,ac501,1,0,52,1000,255
ac19_35203,ac501,1,0,5,1000,255
ac19_35205,ac501,1,0,6,1000,255
ac19_35206,ac501,1,0,21,1000,255
ac19_35207,ac501,1,0,8,1000,255
ac19_35208,ac501,1,0,115,1000,255
ac19_35209,ac501,1,0,108,1000,255
ac19_3521,ac501,1,0,17,1000,255
ac19_35210,ac501,1,0,4,1000,255
ac19_35211,ac501,1,0,12,1000,255
ac19_35212,ac501,1,0,22,1000,255
ac19_35213,ac501,1,0,23,1000,255
ac19_35214,ac501,1,0,16,1000,255
ac19_35215,ac501,1,0,19,1000,255
ac19_35216,ac501,1,0,131,1000,255
ac19_35217,ac501,1,0,6,1000,255
ac19_35218,ac501,1,0,39,1000,255
ac19_35219,ac501,1,0,89,1000,255
ac19_3522,ac501,1,0,8,1000,255
ac19_35220,ac501,1,0,13,1000,255
ac19_35221,ac501,1,0,24,1000,255
ac19_35222,ac501,1,0,8,1000,255
ac19_35224,ac501,1,0,7,1000,255
ac19_35225,ac501,1,0,7,1000,255
ac19_35226,ac501,1,0,12,1000,255
ac19_35227,ac501,1,0,9,1000,255
ac19_35228,ac501,1,0,7,1000,255
ac19_35229,ac501,1,0,149,1000,255
ac19_3523,ac501,1,0,31,1000,255
ac19_35230,ac501,1,0,59,1000,255
ac19_35231,ac501,1,0,12,1000,255
ac19_35232,ac501,1,0,44,1000,255
ac19_35233,ac501,1,0,39,1000,255
ac19_35234,ac501,1,0,9,1000,255
ac19_35235,ac501,1,0,82,1000,255
ac19_35236,ac501,1,0,327,1000,255
ac19_35237,ac501,1,0,9,1000,255
ac19_35238,ac501,1,0,6,1000,255
ac19_35239,ac501,1,0,7,1000,255
ac19_3524,ac501,1,0,100,1000,255
ac19_35240,ac501,1,0,16,1000,255
ac19_35241,ac501,1,0,23,1000,255
ac19_35242,ac501,1,0,6,1000,255
ac19_35243,ac501,1,0,21,1000,255
ac19_35244,ac501,1,0,72,1000,255
ac19_35245,ac501,1,0,10,1000,255
ac19_35249,ac501,1,0,4,1000,255
ac19_3525,ac501,1,0,144,1000,255
ac19_35250,ac501,1,0,8,1000,255
ac19_35251,ac501,1,0,24,1000,255
ac19_35252,ac501,1,0,19,1000,255
ac19_35253,ac501,1,0,9,1000,255
ac19_35255,ac501,1,0,11,1000,255
ac19_35256,ac501,1,0,29,1000,255
ac19_35257,ac501,1,0,89,1000,255
ac19_35258,ac501,1,0,686,1000,255
ac19_35259,ac501,1,0,4,1000,255
ac19_3526,ac501,1,0,5,1000,255
ac19_35260,ac501,1,0,54,1000,255
ac19_35261,ac501,1,0,30,1000,255
ac19_35262,ac501,1,0,32,1000,255
ac19_35263,ac501,1,0,7,1000,255
ac19_35264,ac501,1,0,16,1000,255
ac19_35265,ac501,1,0,4,1000,255
ac19_35266,ac501,1,0,13,1000,255
ac19_35268,ac501,1,0,30,1000,255
ac19_35269,ac501,1,0,27,1000,255
ac19_3527,ac501,1,0,5,1000,255
ac19_35270,ac501,1,0,7,1000,255
ac19_35271,ac501,1,0,57,1000,255
ac19_35272,ac501,1,0,58,1000,255
ac19_35273,ac501,1,0,12,1000,255
ac19_35275,ac501,1,0,36,1000,255
ac19_35276,ac501,1,0,108,1000,255
ac19_35277,ac501,1,0,48,1000,255
ac19_35278,ac501,1,0,42,1000,255
ac19_35279,ac501,1,0,35,1000,255
ac19_3528,ac501,1,0,8,1000,255
ac19_35280,ac501,1,0,9,1000,255
ac19_35281,ac501,1,0,9,1000,255
ac19_35282,ac501,1,0,9,1000,255
ac19_35283,ac501,1,0,10,1000,255
ac19_35284,ac501,1,0,43,1000,255
ac19_35285,ac501,1,0,7,1000,255
ac19_35286,ac501,1,0,7,1000,255
ac19_35287,ac501,1,0,13,1000,255
ac19_35288,ac501,1,0,11,1000,255
ac19_35289,ac501,1,0,14,1000,255
ac19_3529,ac501,1,0,17,1000,255
ac19_35290,ac501,1,0,27,1000,255
ac19_35291,ac501,1,0,30,1000,255
ac19_35294,ac501,1,0,9,1000,255
ac19_35295,ac501,1,0,125,1000,255
ac19_35296,ac501,1,0,7,1000,255
ac19_35297,ac501,1,0,11,1000,255
ac19_35298,ac501,1,0,46,1000,255
ac19_35299,ac501,1,0,12,1000,255
ac19_3530,ac501,1,0,8,1000,255
ac19_35300,ac501,1,0,8,1000,255
ac19_35301,ac501,1,0,7,1000,255
ac19_35302,ac501,1,0,234,1000,255
ac19_35303,ac501,1,0,12,1000,255
ac19_35304,ac501,1,0,66,1000,255
ac19_35305,ac501,1,0,139,1000,255
ac19_35306,ac501,1,0,10,1000,255
ac19_35307,ac501,1,0,60,1000,255
ac19_35308,ac501,1,0,5,1000,255
ac19_35309,ac501,1,0,5,1000,255
ac19_3531,ac501,1,0,6,1000,255
ac19_35310,ac501,1,0,97,1000,255
ac19_35311,ac501,1,0,6,1000,255
ac19_35312,ac501,1,0,73,1000,255
ac19_35313,ac501,1,0,36,1000,255
ac19_35314,ac501,1,0,10,1000,255
ac19_35315,ac501,1,0,12,1000,255
ac19_35316,ac501,1,0,133,1000,255
ac19_35318,ac501,1,0,31,1000,255
ac19_3532,ac501,1,0,243,1000,255
ac19_35320,ac501,1,0,155,1000,255
ac19_35321,ac501,1,0,21,1000,255
ac19_35322,ac501,1,0,39,1000,255
ac19_35323,ac501,1,0,110,1000,255
ac19_35324,ac501,1,0,9,1000,255
ac19_35325,ac501,1,0,18,1000,255
ac19_35326,ac501,1,0,9,1000,255
ac19_35327,ac501,1,0,41,1000,255
ac19_35328,ac501,1,0,9,1000,255
ac19_35329,ac501,1,0,7,1000,255
ac19_3533,ac501,1,0,62,1000,255
ac19_35331,ac501,1,0,418,1000,255
ac19_35332,ac501,1,0,42,1000,255
ac19_35333,ac501,1,0,9,1000,255
ac19_35334,ac501,1,0,7,1000,255
ac19_35335,ac501,1,0,69,1000,255
ac19_35336,ac501,1,0,10,1000,255
ac19_35337,ac501,1,0,6,1000,255
ac19_35338,ac501,1,0,18,1000,255
ac19_35339,ac501,1,0,289,1000,255
ac19_3534,ac501,1,0,817,1000,255
ac19_35340,ac501,1,0,19,1000,255
ac19_35341,ac501,1,0,5,1000,255
ac19_35342,ac501,1,0,12,1000,255
ac19_35343,ac501,1,0,99,1000,255
ac19_35344,ac501,1,0,26,1000,255
ac19_35345,ac501,1,0,6,1000,255
ac19_35346,ac501,1,0,14,1000,255
ac19_35347,ac501,1,0,11,1000,255
ac19_35348,ac501,1,0,650,1000,255
ac19_35349,ac501,1,0,7,1000,255
ac19_3535,ac501,1,0,87,1000,255
ac19_35350,ac501,1,0,27,1000,255
ac19_35351,ac501,1,0,10,1000,255
ac19_35352,ac501,1,0,12,1000,255
ac19_35353,ac501,1,0,13,1000,255
ac19_35354,ac501,1,0,8,1000,255
ac19_35355,ac501,1,0,113,1000,255
ac19_35356,ac501,1,0,20,1000,255
ac19_35357,ac501,1,0,287,1000,255
ac19_35358,ac501,1,0,5,1000,255
ac19_35359,ac501,1,0,30,1000,255
ac19_3536,ac501,1,0,11,1000,255
ac19_35360,ac501,1,0,15,1000,255
ac19_35361,ac501,1,0,4,1000,255
ac19_35362,ac501,1,0,10,1000,255
ac19_35363,ac501,1,0,6,1000,255
ac19_35364,ac501,1,0,31,1000,255
ac19_35365,ac501,1,0,15,1000,255
ac19_35366,ac501,1,0,6,1000,255
ac19_35368,ac501,1,0,8,1000,255
ac19_35369,ac501,1,0,9,1000,255
ac19_3537,ac501,1,0,286,1000,255
ac19_35370,ac501,1,0,130,1000,255
ac19_35371,ac501,1,0,19,1000,255
ac19_35372,ac501,1,0,14,1000,255
ac19_35374,ac501,1,0,7,1000,255
ac19_35375,ac501,1,0,94,1000,255
ac19_35376,ac501,1,0,7,1000,255
ac19_35377,ac501,1,0,221,1000,255
ac19_35378,ac501,1,0,5,1000,255
ac19_35379,ac501,1,0,11,1000,255
ac19_3538,ac501,1,0,145,1000,255
ac19_35380,ac501,1,0,7,1000,255
ac19_35381,ac501,1,0,18,1000,255
ac19_35382,ac501,1,0,10,1000,255
ac19_35383,ac501,1,0,31,1000,255
ac19_35384,ac501,1,0,5,1000,255
ac19_35385,ac501,1,0,43,1000,255
ac19_35386,ac501,1,0,15,1000,255
ac19_35387,ac501,1,0,10,1000,255
ac19_35388,ac501,1,0,322,1000,255
ac19_35389,ac501,1,0,29,1000,255
ac19_3539,ac501,1,0,41,1000,255
ac19_35390,ac501,1,0,151,1000,255
ac19_35391,ac501,1,0,27,1000,255
ac19_35392,ac501,1,0,11,1000,255
ac19_35393,ac501,1,0,11,1000,255
ac19_35394,ac501,1,0,56,1000,255
ac19_35395,ac501,1,0,4,1000,255
ac19_35396,ac501,1,0,266,1000,255
ac19_35397,ac501,1,0,11,1000,255
ac19_35398,ac501,1,0,43,1000,255
ac19_35399,ac501,1,0,28,1000,255
ac19_354,ac501,1,0,15,1000,255
ac19_3540,ac501,1,0,9,1000,255
ac19_35400,ac501,1,0,6,1000,255
ac19_35401,ac501,1,0,19,1000,255
ac19_35402,ac501,1,0,552,1000,255
ac19_35403,ac501,1,0,7,1000,255
ac19_35404,ac501,1,0,9,1000,255
ac19_35405,ac501,1,0,20,1000,255
ac19_35406,ac501,1,0,7,1000,255
ac19_35407,ac501,1,0,31,1000,255
ac19_35408,ac501,1,0,79,1000,255
ac19_35409,ac501,1,0,8,1000,255
ac19_3541,ac501,1,0,10,1000,255
ac19_35410,ac501,1,0,29,1000,255
ac19_35411,ac501,1,0,11,1000,255
ac19_35412,ac501,1,0,5,1000,255
ac19_35413,ac501,1,0,18,1000,255
ac19_35414,ac501,1,0,7,1000,255
ac19_35415,ac501,1,0,36,1000,255
ac19_35416,ac501,1,0,7,1000,255
ac19_35417,ac501,1,0,72,1000,255
ac19_35418,ac501,1,0,71,1000,255
ac19_35419,ac501,1,0,10,1000,255
ac19_3542,ac501,1,0,19,1000,255
ac19_35420,ac501,1,0,43,1000,255
ac19_35421,ac501,1,0,658,1000,255
ac19_35422,ac501,1,0,5,1000,255
ac19_35423,ac501,1,0,39,1000,255
ac19_35424,ac501,1,0,15,1000,255
ac19_35425,ac501,1,0,15,1000,255
ac19_35426,ac501,1,0,11,1000,255
ac19_35427,ac501,1,0,6,1000,255
ac19_35428,ac501,1,0,109,1000,255
ac19_35429,ac501,1,0,107,1000,255
ac19_3543,ac501,1,0,22,1000,255
ac19_35430,ac501,1,0,32,1000,255
ac19_35431,ac501,1,0,64,1000,255
ac19_35433,ac501,1,0,6,1000,255
ac19_35434,ac501,1,0,65,1000,255
ac19_35435,ac501,1,0,5,1000,255
ac19_35436,ac501,1,0,14,1000,255
ac19_35437,ac501,1,0,10,1000,255
ac19_35438,ac501,1,0,742,1000,255
ac19_35439,ac501,1,0,106,1000,255
ac19_3544,ac501,1,0,7,1000,255
ac19_35440,ac501,1,0,7,1000,255
ac19_35441,ac501,1,0,11,1000,255
ac19_35442,ac501,1,0,9,1000,255
ac19_35443,ac501,1,0,51,1000,255
ac19_35444,ac501,1,0,34,1000,255
ac19_35445,ac501,1,0,5,1000,255
ac19_35446,ac501,1,0,3,1000,255
ac19_35447,ac501,1,0,16,1000,255
ac19_35448,ac501,1,0,4,1000,255
ac19_35449,ac501,1,0,95,1000,255
ac19_3545,ac501,1,0,6,1000,255
ac19_35450,ac501,1,0,8,1000,255
ac19_35451,ac501,1,0,5,1000,255
ac19_35452,ac501,1,0,118,1000,255
ac19_35454,ac501,1,0,7,1000,255
ac19_35456,ac501,1,0,33,1000,255
ac19_35457,ac501,1,0,643,1000,255
ac19_35458,ac501,1,0,61,1000,255
ac19_3546,ac501,1,0,12,1000,255
ac19_35460,ac501,1,0,55,1000,255
ac19_35461,ac501,1,0,10,1000,255
ac19_35462,ac501,1,0,12,1000,255
ac19_35463,ac501,1,0,11,1000,255
ac19_35465,ac501,1,0,43,1000,255
ac19_35466,ac501,1,0,9,1000,255
ac19_35467,ac501,1,0,25,1000,255
ac19_35468,ac501,1,0,8,1000,255
ac19_35469,ac501,1,0,13,1000,255
ac19_3547,ac501,1,0,168,1000,255
ac19_35470,ac501,1,0,4,1000,255
ac19_35471,ac501,1,0,31,1000,255
ac19_35472,ac501,1,0,133,1000,255
ac19_35473,ac501,1,0,4,1000,255
ac19_35474,ac501,1,0,20,1000,255
ac19_35475,ac501,1,0,4,1000,255
ac19_35476,ac501,1,0,6,1000,255
ac19_35477,ac501,1,0,138,1000,255
ac19_35479,ac501,1,0,14,1000,255
ac19_3548,ac501,1,0,7,1000,255
ac19_35480,ac501,1,0,21,1000,255
ac19_35482,ac501,1,0,10,1000,255
ac19_35483,ac501,1,0,6,1000,255
ac19_35484,ac501,1,0,9,1000,255
ac19_35485,ac501,1,0,5,1000,255
ac19_35487,ac501,1,0,15,1000,255
ac19_35488,ac501,1,0,4,1000,255
ac19_35489,ac501,1,0,13,1000,255
ac19_35492,ac501,1,0,10,1000,255
ac19_35493,ac501,1,0,34,1000,255
ac19_35494,ac501,1,0,12,1000,255
ac19_35495,ac501,1,0,8,1000,255
ac19_35496,ac501,1,0,37,1000,255
ac19_35497,ac501,1,0,11,1000,255
ac19_35498,ac501,1,0,5,1000,255
ac19_35499,ac501,1,0,7,1000,255
ac19_3550,ac501,1,0,6,1000,255
ac19_35500,ac501,1,0,9,1000,255
ac19_35501,ac501,1,0,15,1000,255
ac19_35502,ac501,1,0,10,1000,255
ac19_35503,ac501,1,0,15,1000,255
ac19_35504,ac501,1,0,74,1000,255
ac19_35505,ac501,1,0,55,1000,255
ac19_35506,ac501,1,0,110,1000,255
ac19_35507,ac501,1,0,7,1000,255
ac19_35508,ac501,1,0,110,1000,255
ac19_35509,ac501,1,0,17,1000,255
ac19_3551,ac501,1,0,42,1000,255
ac19_35510,ac501,1,0,30,1000,255
ac19_35511,ac501,1,0,35,1000,255
ac19_35512,ac501,1,0,8,1000,255
ac19_35513,ac501,1,0,8,1000,255
ac19_35514,ac501,1,0,6,1000,255
ac19_35515,ac501,1,0,7,1000,255
ac19_35516,ac501,1,0,21,1000,255
ac19_35518,ac501,1,0,7,1000,255
ac19_35519,ac501,1,0,12,1000,255
ac19_3552,ac501,1,0,7,1000,255
ac19_35520,ac501,1,0,30,1000,255
ac19_35521,ac501,1,0,48,1000,255
ac19_35522,ac501,1,0,62,1000,255
ac19_35523,ac501,1,0,11,1000,255
ac19_35524,ac501,1,0,281,1000,255
ac19_35525,ac501,1,0,126,1000,255
ac19_35526,ac501,1,0,5,1000,255
ac19_35527,ac501,1,0,10,1000,255
ac19_35528,ac501,1,0,159,1000,255
ac19_35529,ac501,1,0,7,1000,255
ac19_3553,ac501,1,0,5,1000,255
ac19_35530,ac501,1,0,26,1000,255
ac19_35531,ac501,1,0,446,1000,255
ac19_35532,ac501,1,0,10,1000,255
ac19_35533,ac501,1,0,8,1000,255
ac19_35534,ac501,1,0,23,1000,255
ac19_35535,ac501,1,0,42,1000,255
ac19_35536,ac501,1,0,5,1000,255
ac19_35537,ac501,1,0,186,1000,255
ac19_35538,ac501,1,0,9,1000,255
ac19_35539,ac501,1,0,63,1000,255
ac19_3554,ac501,1,0,120,1000,255
ac19_35540,ac501,1,0,6,1000,255
ac19_35541,ac501,1,0,55,1000,255
ac19_35542,ac501,1,0,120,1000,255
ac19_35543,ac501,1,0,90,1000,255
ac19_35544,ac501,1,0,28,1000,255
ac19_35545,ac501,1,0,8,1000,255
ac19_35546,ac501,1,0,48,1000,255
ac19_35547,ac501,1,0,9,1000,255
ac19_35548,ac501,1,0,15,1000,255
ac19_35549,ac501,1,0,7,1000,255
ac19_3555,ac501,1,0,10,1000,255
ac19_35550,ac501,1,0,20,1000,255
ac19_35551,ac501,1,0,126,1000,255
ac19_35552,ac501,1,0,10,1000,255
ac19_35553,ac501,1,0,137,1000,255
ac19_35554,ac501,1,0,878,1000,255
ac19_35555,ac501,1,0,79,1000,255
ac19_35557,ac501,1,0,20,1000,255
ac19_35558,ac501,1,0,9,1000,255
ac19_3556,ac501,1,0,12,1000,255
ac19_35560,ac501,1,0,5,1000,255
ac19_35561,ac501,1,0,20,1000,255
ac19_35562,ac501,1,0,38,1000,255
ac19_35564,ac501,1,0,43,1000,255
ac19_35565,ac501,1,0,9,1000,255
ac19_35566,ac501,1,0,121,1000,255
ac19_35567,ac501,1,0,15,1000,255
ac19_35568,ac501,1,0,32,1000,255
ac19_35569,ac501,1,0,11,1000,255
ac19_3557,ac501,1,0,17,1000,255
ac19_35570,ac501,1,0,7,1000,255
ac19_35571,ac501,1,0,8,1000,255
ac19_35572,ac501,1,0,11,1000,255
ac19_35574,ac501,1,0,13,1000,255
ac19_35575,ac501,1,0,10,1000,255
ac19_35577,ac501,1,0,94,1000,255
ac19_35578,ac501,1,0,9,1000,255
ac19_35579,ac501,1,0,70,1000,255
ac19_3558,ac501,1,0,9,1000,255
ac19_35580,ac501,1,0,9,1000,255
ac19_35581,ac501,1,0,291,1000,255
ac19_35582,ac501,1,0,8,1000,255
ac19_35583,ac501,1,0,100,1000,255
ac19_35584,ac501,1,0,11,1000,255
ac19_35585,ac501,1,0,39,1000,255
ac19_35586,ac501,1,0,10,1000,255
ac19_35587,ac501,1,0,16,1000,255
ac19_35588,ac501,1,0,8,1000,255
ac19_35589,ac501,1,0,8,1000,255
ac19_3559,ac501,1,0,4,1000,255
ac19_35590,ac501,1,0,12,1000,255
ac19_35591,ac501,1,0,18,1000,255
ac19_35592,ac501,1,0,11,1000,255
ac19_35594,ac501,1,0,267,1000,255
ac19_35595,ac501,1,0,8,1000,255
ac19_35596,ac501,1,0,23,1000,255
ac19_35597,ac501,1,0,198,1000,255
ac19_35598,ac501,1,0,7,1000,255
ac19_35599,ac501,1,0,10,1000,255
ac19_356,ac501,1,0,132,1000,255
ac19_3560,ac501,1,0,138,1000,255
ac19_35600,ac501,1,0,25,1000,255
ac19_35601,ac501,1,0,165,1000,255
ac19_35602,ac501,1,0,37,1000,255
ac19_35603,ac501,1,0,14,1000,255
ac19_35604,ac501,1,0,13,1000,255
ac19_35605,ac501,1,0,7,1000,255
ac19_35606,ac501,1,0,99,1000,255
ac19_35607,ac501,1,0,37,1000,255
ac19_35608,ac501,1,0,39,1000,255
ac19_35609,ac501,1,0,9,1000,255
ac19_3561,ac501,1,0,10,1000,255
