representation,preproc,metric,algorithm,k,ari,nmi,bal_acc
all,z,cosine,complete,2,0.0668804088553415,0.052522294170103546,0.6264273479874394
shape (control),z-length,euclidean,kmeans,2,0.0667987596889266,0.05092477205127136,0.6283899514701685
shape (control),z-length,cosine,kmeans,2,0.0667987596889266,0.05092477205127136,0.6283899514701685
shape (control),z-length,correlation,kmeans,2,0.0667987596889266,0.05092477205127136,0.6283899514701685
letters,z-length,euclidean,complete,6,0.06676646615605432,0.18022411537245897,0.6568298601198972
shape (control),z-length,euclidean,ward,2,0.06675806815979662,0.05638816185149803,0.6366328860976306
shape (control),z-length,cosine,average,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,cosine,complete,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,cosine,spectral,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,correlation,average,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,correlation,single,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,correlation,spectral,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
shape (control),z-length,correlation,dbscan_q20,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
whitehead,z-length,cosine,spectral,2,0.06673730580837847,0.05054241153300307,0.6307450756494433
ring_dual_permsym,z,cosine,spectral,3,0.06659984047263895,0.06220450391146835,0.6554381958321438
ring_dual_permsym,z+pca10,cosine,spectral,3,0.06659984047263895,0.06220450391146835,0.6554381958321438
ring_autocorr,z+pca10,euclidean,complete,4,0.06609693014563306,0.1414217444331363,0.6911932629174993
ring_dual_sym,z,euclidean,complete,5,0.06592939424740837,0.1743505338437471,0.6669997145304025
knots,z-length,euclidean,kmeans,6,0.06581408963479944,0.14149790702582657,0.6969383385669427
knots,z-length,cosine,kmeans,6,0.06581408963479944,0.14149790702582657,0.6969383385669427
knots,z-length,correlation,kmeans,6,0.06581408963479944,0.14149790702582657,0.6969383385669427
kmer2,z,correlation,complete,3,0.06580387130503759,0.06727109773649055,0.6584713103054525
ring_dual_sym,z-length,correlation,average,3,0.06569124749914107,0.07710677172247951,0.648729660291179
kmer23,z+pca10,cosine,dbscan_q5,6,0.06564549966876145,0.15269127269395283,0.6925135598058807
ring+whitehead+syll,z-length,euclidean,complete,6,0.06539293624268126,0.1520926100935117,0.663609763060234
letters,z-length,euclidean,dbscan_q5,8,0.065199154044506,0.20766970871377538,0.7300884955752213
shape (control),z+pca10,correlation,spectral,6,0.06512668481973798,0.10835196193600047,0.6742078218669711
shape (control),z-length,euclidean,spectral,5,0.0649164450665001,0.0725411917980732,0.6924065087068227
ring_autocorr,z-length,euclidean,kmeans,5,0.06488090006614065,0.15952368419868762,0.6899443334284898
ring_autocorr,z-length,cosine,kmeans,5,0.06488090006614065,0.15952368419868762,0.6899443334284898
ring_autocorr,z-length,correlation,kmeans,5,0.06488090006614065,0.15952368419868762,0.6899443334284898
ring_dual_permsym,z,correlation,spectral,4,0.06463028071830865,0.06246751953667996,0.6582928918070226
letters,z-length,cosine,complete,6,0.06408655762046388,0.07707299461390356,0.6926919783043106
shape (control),z-length,euclidean,ward,6,0.06400478869708717,0.11099420588003199,0.6989009420496717
ring_dual_sym,z-length,correlation,average,4,0.06377983061137311,0.06626628454820205,0.648729660291179
kmer23,z+pca10,euclidean,complete,4,0.06352954308449639,0.07305032080345022,0.6455894947188124
ring_spectrum,z,correlation,complete,3,0.06346161911643423,0.060400247112528595,0.6442335141307451
ring_dual_sym,z,euclidean,ward,3,0.06335274161736672,0.1696420356228954,0.6549029403368541
ring_dual_permsym,z-length,correlation,complete,3,0.06330768375991035,0.054107870557541446,0.6317442192406508
knots+ring,z-length,cosine,complete,6,0.06323508149005871,0.1110713012282521,0.7096060519554668
knots+ring,z-length,correlation,complete,6,0.06323508149005871,0.1110713012282521,0.7096060519554668
whitehead,z-length,cosine,spectral,3,0.06310922960161836,0.059443372480330575,0.6506208963745361
ring_dual_sym,z,correlation,ward,2,0.06297245007055571,0.11705372570403785,0.6428061661433058
ring_autocorr,z+pca10,euclidean,dbscan_q5,5,0.06290683125425199,0.1901311111637574,0.6891236083357122
ring_spectrum,z-length,cosine,ward,3,0.06281713937427386,0.06839254917980883,0.6469454753068798
ring_spectrum,z-length,correlation,ward,3,0.06281713937427386,0.06839254917980883,0.6469454753068798
ring_dual_permsym,z,correlation,spectral,3,0.0628046207686063,0.058711774256658814,0.651013417071082
kmer2,z+pca10,cosine,average,2,0.06275741760826922,0.08775756527505454,0.6404510419640308
ring_spectrum,z+pca10,cosine,complete,3,0.06266232851328313,0.05811036247227403,0.6525834998572653
ring_dual_sym,z+pca10,euclidean,average,4,0.06253403941464793,0.17684932408976933,0.6710319725949186
whitehead,z-length,correlation,complete,2,0.06249863666219354,0.050221042262417234,0.6212175278332858
ring_dual_permsym,z-length,euclidean,complete,3,0.06248223219527141,0.08698939963191132,0.6325292606337425
ring_dual,z-length,euclidean,spectral,2,0.06245692926473521,0.04923380906020109,0.6220025692263774
ring+whitehead+syll,z-length,cosine,average,2,0.06243774261574423,0.04882383857354321,0.6223950899229231
ring+whitehead+syll,z-length,correlation,average,2,0.06243774261574423,0.04882383857354321,0.6223950899229231
syllable,z,cosine,complete,2,0.062386852482306084,0.04789544802667404,0.6235726520125606
syllable,z+pca10,cosine,complete,2,0.062386852482306084,0.04789544802667404,0.6235726520125606
ring_autocorr,z-length,euclidean,spectral,2,0.062386852482306084,0.04789544802667404,0.6235726520125606
syllable,z-length,cosine,ward,2,0.062329281573739063,0.05326586512487028,0.6326006280331145
shape (control),z-length,correlation,spectral,3,0.06201435263270929,0.05318290229986742,0.6369540393948044
shape (control),z-length,correlation,ward,3,0.062010176476049596,0.053878497856087004,0.6365615186982587
ring_dual_permsym,z+pca10,cosine,single,5,0.061868348768469764,0.1152145971836504,0.6667142449329146
shape (control),z-length,euclidean,spectral,6,0.06165502654076507,0.08949635130477525,0.6908364259206394
shape (control),z-length,cosine,complete,3,0.06132978628203416,0.04610361735653246,0.6307450756494433
shape (control),z-length,correlation,average,3,0.06132978628203416,0.04610361735653246,0.6307450756494433
knots+ring,z-length,euclidean,kmeans,6,0.06118064208125374,0.12168769173521657,0.6996859834427633
knots+ring,z-length,cosine,kmeans,6,0.06118064208125374,0.12168769173521657,0.6996859834427633
knots+ring,z-length,correlation,kmeans,6,0.06118064208125374,0.12168769173521657,0.6996859834427633
ring_spectrum,z+pca10,euclidean,dbscan_q5,5,0.0609517952574466,0.13254288246743604,0.6254638880959178
letters,z-length,euclidean,spectral,6,0.060508954713871174,0.08245211828906848,0.6865900656580074
ring_dual_permsym,z+pca10,cosine,ward,3,0.06002661932408984,0.0583861383656483,0.6489437624892949
ring_spectrum,z-length,cosine,complete,6,0.05996212248487871,0.11230605418337711,0.6977233799600342
ring_spectrum,z-length,euclidean,spectral,4,0.05995542310078374,0.06738499903462077,0.6729232086782757
all,z-length,euclidean,dbscan_q5,5,0.05994614432391547,0.1772326010895008,0.6802740508135883
ring_spectrum,z-length,cosine,average,6,0.059775158910293676,0.1302339746074067,0.6989009420496717
ring_spectrum,z-length,correlation,average,6,0.05935293062048027,0.1313635318364476,0.6989009420496717
ring_dual_permsym,z+pca10,correlation,spectral,3,0.058942148052794074,0.05584450551499718,0.6465886383100199
shape (control),z-length,correlation,ward,5,0.05880112680747094,0.07431705804190943,0.653190122751927
ring_dual_permsym,z+pca10,cosine,ward,4,0.05863264771314896,0.05447105735140524,0.6489437624892949
shape (control),z-length,cosine,ward,5,0.05837165021838289,0.08120570435089525,0.653190122751927
ring_dual_sym,z,euclidean,complete,6,0.058186735410903356,0.1711134248309903,0.6669997145304025
shape (control),z-length,cosine,ward,2,0.05802428684713605,0.0488698095309757,0.6277833285755067
shape (control),z-length,correlation,complete,2,0.05802428684713605,0.0488698095309757,0.6277833285755067
whitehead,z-length,correlation,spectral,2,0.058020095549364686,0.044095189014027994,0.6218955181273194
ring_dual_permsym,z-length,correlation,average,2,0.058016183637793255,0.04826306831873219,0.627390807878961
kmer23,z-length,euclidean,dbscan_q5,7,0.057985125324130096,0.14956182679152394,0.696117613474165
knots+ring,z+pca10,euclidean,complete,4,0.05791949321220901,0.1483590418932687,0.6734941478732515
ring_dual_permsym,z,euclidean,complete,4,0.05780367270079394,0.07416409755187568,0.6582928918070226
kmer2,z,euclidean,complete,5,0.05772699112273055,0.11064381963302303,0.6661433057379389
kmer2,z+pca10,euclidean,dbscan_q5,12,0.05771807729298764,0.19385019213377952,0.7577790465315444
kmer2,z,correlation,spectral,6,0.05750519148578152,0.09863182838981126,0.6859120753639738
ring_dual_permsym,z+pca10,correlation,ward,3,0.05737586905738996,0.056489345889901045,0.6449115044247787
ring_dual_permsym,z+pca10,correlation,average,5,0.05724761146427111,0.06285830740010831,0.663895232657722
shape (control),z-length,euclidean,complete,3,0.05712058956570815,0.07324698760650772,0.6366328860976306
ring_spectrum,z-length,euclidean,kmeans,6,0.05703592678760743,0.09480631160009632,0.6878746788467027
ring_spectrum,z-length,cosine,kmeans,6,0.05703592678760743,0.09480631160009632,0.6878746788467027
ring_spectrum,z-length,correlation,kmeans,6,0.05703592678760743,0.09480631160009632,0.6878746788467027
ring_dual_sym,z,euclidean,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z,cosine,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z,correlation,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,ward,3,0.05666505370440316,0.1636359433368097,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,average,3,0.05666505370440316,0.1636359433368097,0.6468384242078219
ring_dual_sym,z+pca10,euclidean,complete,3,0.05666505370440316,0.1636359433368097,0.6468384242078219
ring_dual_sym,z+pca10,cosine,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z+pca10,cosine,single,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_dual_sym,z+pca10,correlation,kmeans,3,0.05666505370440316,0.16363594333680956,0.6468384242078219
ring_autocorr,z,euclidean,dbscan_q5,4,0.05631978417026272,0.16363678469507228,0.6645375392520696
ring_spectrum,z+pca10,cosine,complete,4,0.05625267951152522,0.05484962962994857,0.6525834998572653
ring_dual_permsym,z,correlation,average,5,0.05615035757406157,0.07901915721475407,0.6731373108763916
all,z,euclidean,dbscan_q5,5,0.055891402411431965,0.17370375486119288,0.6762417927490723
ring_dual_permsym,z-length,euclidean,ward,3,0.0557681848339314,0.04495891805682281,0.627390807878961
ring_dual_permsym,z-length,correlation,average,3,0.0557681848339314,0.04495891805682281,0.627390807878961
shape (control),z-length,euclidean,ward,3,0.05565652346704484,0.0783741603987823,0.6366328860976306
ring_dual_permsym,z+pca10,correlation,complete,3,0.05543519831620479,0.05173305721101201,0.6484441906936911
ring_spectrum,z-length,cosine,complete,5,0.05511790549243693,0.07968718236716564,0.6827719097916072
shape (control),z-length,euclidean,kmeans,6,0.054889300976125294,0.08669057739116899,0.6719597487867542
shape (control),z-length,cosine,kmeans,6,0.054889300976125294,0.08669057739116899,0.6719597487867542
shape (control),z-length,correlation,kmeans,6,0.054889300976125294,0.08669057739116899,0.6719597487867542
shape (control),z-length,cosine,spectral,4,0.0547147659612729,0.07310664589026501,0.6454110762203825
knots+ring,z+pca10,euclidean,complete,2,0.05457984868194877,0.10836180419912153,0.6347416500142735
ring_dual_permsym,z+pca10,correlation,ward,4,0.054554050278184246,0.050742817436019536,0.6449115044247787
kmer23,z+pca10,euclidean,dbscan_q5,11,0.054439000291726235,0.2052755576548645,0.747644875820725
shape (control),z,correlation,dbscan_q10,6,0.05438748398261629,0.12780814398157564,0.6592920353982301
ring_dual_sym,z-length,cosine,spectral,3,0.0541962272364471,0.055444413725870854,0.633671139023694
kmer4,z+pca10,correlation,average,2,0.05415931392356055,0.045639729588887235,0.6111904082215244
shape (control),z-length,cosine,dbscan_q5,14,0.05414530814064144,0.13253405381827418,0.7549600342563517
ring_dual_permsym,z-length,euclidean,ward,2,0.05413322845147862,0.04498169100805809,0.6115829289180702
ring_dual_permsym,z,correlation,dbscan_q5,5,0.05409623319148581,0.1238124914459185,0.6669283471310306
knots+ring,z-length,cosine,average,2,0.05398201656970442,0.04195048671771515,0.6143305737938909
knots+ring,z-length,correlation,average,2,0.05398201656970442,0.04195048671771515,0.6143305737938909
whitehead,z-length,correlation,ward,2,0.05392701844325661,0.04884311172334098,0.6253211532971739
syllable,z,cosine,ward,2,0.05390765533601854,0.04111136363151981,0.61629317727662
syllable,z+pca10,cosine,ward,2,0.05390765533601854,0.04111136363151981,0.61629317727662
syllable,z+pca10,correlation,spectral,2,0.05387650432642044,0.041042478222952934,0.6174707393662575
ring_dual_permsym,z-length,correlation,complete,2,0.053852929225819544,0.04382505446321871,0.6221809877248073
ring_spectrum,z-length,cosine,ward,5,0.05382624179650795,0.1077456297067151,0.6815943477019697
ring_spectrum,z-length,correlation,ward,5,0.05382624179650795,0.1077456297067151,0.6815943477019697
shape (control),z-length,correlation,dbscan_q5,14,0.05378868469742645,0.13212403809695974,0.7549600342563517
ring_dual_permsym,z+pca10,correlation,spectral,4,0.053756480503749864,0.05355705871569126,0.6409862974593206
shape (control),z,correlation,single,6,0.053752792501414466,0.1331194723133515,0.6592920353982301
ring_dual_permsym,z+pca10,cosine,average,3,0.05344455553906877,0.05302300040621031,0.6408792463602626
syllable,z-length,correlation,spectral,5,0.053029149873131114,0.07108956730668103,0.6771695689409079
ring_dual_permsym,z+pca10,correlation,complete,4,0.05298040687164732,0.05163244788480214,0.6484441906936911
knots+ring,z-length,euclidean,dbscan_q5,4,0.05234056191217774,0.15955956275514208,0.6605052811875535
ring_dual,z,euclidean,dbscan_q5,4,0.05234056191217774,0.15955956275514208,0.6605052811875535
kmer2,z-length,euclidean,dbscan_q5,8,0.05207145718512278,0.19944702875320214,0.6954753068798173
ring_spectrum,z+pca10,cosine,complete,6,0.05182813090193267,0.05893683839252276,0.6590779332001142
syllable,z-length,euclidean,kmeans,3,0.05180537141876665,0.05861797437938301,0.6373465600913503
syllable,z-length,cosine,kmeans,3,0.05180537141876665,0.05861797437938301,0.6373465600913503
syllable,z-length,correlation,kmeans,3,0.05180537141876665,0.05861797437938301,0.6373465600913503
ring_dual,z-length,cosine,complete,3,0.05166464499681001,0.05502781024129391,0.6284613188695404
ring_dual,z-length,correlation,complete,3,0.05166464499681001,0.05502781024129391,0.6284613188695404
kmer2,z+pca10,euclidean,complete,5,0.051633521830155814,0.13027508288021739,0.6537253782472167
letters,z-length,euclidean,complete,4,0.05140404851960755,0.12547041610418716,0.6298886668569798
whitehead,z-length,euclidean,dbscan_q10,10,0.05138434752257826,0.20575754749755953,0.7246288895232658
ring_spectrum,z+pca10,cosine,complete,5,0.051124832133225336,0.05496098841251957,0.6525834998572653
ring_spectrum,z-length,cosine,ward,6,0.05108441129264081,0.09704999957530588,0.6815943477019697
ring_spectrum,z-length,correlation,ward,6,0.05108441129264081,0.09704999957530588,0.6815943477019697
