name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_27954,YXYXYx,YYYXXYYxYxYXX,1,40331,12,2
ac19_27955,YYXXyx,YYXXXyxxyXyxx,1,40333,15,2
ac19_27956,YYXYxxYXyx,YYxxYXYxxYX,1,40334,41,2
ac19_27957,YXYXX,YYYYXXXyXX,2,40335 105123,20,2
ac19_27959,YXYXyx,YYYYYXyXXyXyx,2,40340 136407,40,2
ac19_27960,YYXXyx,YYYYXXXXYYXyx,1,40344,8,2
ac19_27961,YYXXyx,YYXXXXyyXYxxx,1,40345,9,2
ac19_27962,YXYXXXX,YYYYXXXYXXXyXyX,1,40346,29,2
ac19_27966,YYXYYXXXX,YYXXYXyyxx,1,40350,29,2
ac19_27968,YYXXXXyX,YYXXXyXYXyX,1,40352,8,2
ac19_27969,YXXYx,YYYXyyyXyxyxyx,2,40356 149893,10,2
ac19_27972,YXXX,YYYYXXyXXyXyx,1,40366,11,2
ac19_27976,YYXXYx,YYYxYXYYXXXYx,1,40373,11,2
ac19_27978,YYXXX,YYxxxyXyXyx,6,40377 50704 100254 115642 134756 138918,12,2
ac19_27979,YXYXyx,YYYxyXyXXYxyX,7,40380 57806 74971 81583 90231 110604 151406,84,2
ac19_27981,YYXXX,YYYYXXYxyXXyX,1,40382,9,2
ac19_27982,YXXyxYx,YYXYYXXyxx,3,40383 40505 65051,14,2
ac19_27984,YYXXyx,YYXyyxyXYxx,3,40385 65655 141056,13,2
ac19_27985,YYXXYx,YYXXXyyxyxxyx,1,40387,8,2
ac19_27987,YYXXX,YYXyxxxyXXyxx,2,40392 50206,7,2
ac19_27988,YYXXyXyyx,YYXyxxyyXX,1,40393,79,2
ac19_27989,YYXXX,YYXyxYXyyXYx,3,40394 142406 154353,11,2
ac19_27994,YXXXX,YYYXyxyxYXyyX,2,40401 53347,14,2
ac19_27995,YYXXXXyxx,YYYXyXXyxx,1,40403,10,2
ac19_27996,YXXYx,YYxYXXYXXXYxx,3,40404 62069 87269,10,2
ac19_27998,YYXXX,YYYXYxyyXyX,10,40408 42039 44897 66862 101051 101223 106729 125505 142631 143080,11,2
ac19_27999,YXXYXXyx,YXXXXXXyxYx,4,40409 45357 76472 121417,14,2
ac19_28000,YYXXYx,YYxyXyxxYXYXX,1,40413,9,2
ac19_28001,YXyXXyx,YYxyXXyXYYxyxyX,1,40414,49,2
ac19_28003,YYXXYx,YYXXYxxyyxYXX,1,40416,12,2
ac19_28005,YYXXYx,YYXXYxxyxYXyX,1,40418,12,2
ac19_28007,YXXyxYx,YYXXYxxyX,11,40421 81068 81984 100442 110389 120641 121403 125465 139802 144111 145126,14,2
ac19_28011,YYXXYx,YYYXXyxxyyXYx,1,40426,9,2
ac19_28012,YYXXX,YYXXYxxYXXXyX,2,40429 123138,6,2
ac19_28013,YYXXYx,YYXXXXyxxxx,3,40430 130390 134977,14,2
ac19_28016,YXXYx,YYxxYXXXXXyxyx,1,40438,20,2
ac19_28017,YYXXyx,YYXXyyxyxxyxx,1,40439,23,2
ac19_28018,YXXyxYx,YYXXYxxyyx,3,40442 72464 81748,56,2
ac19_28019,YXXXyxxYx,YYxxxxYXXX,2,40443 150847,41,2
ac19_28020,YYXXYxxyX,YYxYXyxYXX,2,40444 59638,391,2
ac19_28023,YYXXyx,YYXXYXXyyXYxx,1,40448,8,2
ac19_28024,YXYXyx,YYXYxyyXyXYxx,1,40449,52,2
ac19_28028,YYXXX,YYYXXyxYxyyX,2,40459 146508,9,2
ac19_28029,YYXXYxYXyx,YXYXyxxyXyx,2,40462 50575,67,2
ac19_28030,YXX,YYXYxYYXyyXyyX,3,40463 51534 67672,27,2
ac19_28031,YXXYx,YYYYXyyxyXyyxx,1,40464,11,2
ac19_28032,YYXXyxxyX,YYxyxYxyx,3,40465 98270 132733,38,2
ac19_28033,YYXXXyx,YYXXyXYXX,6,40466 54987 57414 81491 129506 133494,35,2
ac19_28034,YXXXyxx,YYXYXyyxx,5,40470 85921 104006 110051 111518,15,2
ac19_28035,YYYYXXXyX,YYXYYXXXX,1,40474,10,2
ac19_28036,YXYXX,YYYXyXXyxyXYxx,1,40475,17,2
ac19_28037,YXYXyx,YYXyxxxyyXXYx,1,40479,25,2
ac19_28038,YXXX,YYYXYYxyxyyXyyx,1,40482,44,2
ac19_28039,YYXXYx,YYYxxyXYYXX,2,40483 129109,15,2
ac19_28040,YXXYx,YYYYxyXyyXyxyx,5,40484 84879 105760 125066 151047,43,2
ac19_28042,YXXYx,YYXYxyyXyxyx,7,40486 95308 98549 125676 148792 152846 155214,11,2
ac19_28045,YXYXXYx,YXyXXYxYxxyX,1,40490,33,2
ac19_28046,YXXYxxyx,YYxyXyxxyXX,3,40491 122260 122590,21,2
ac19_28047,YYXXX,YYXYXXYYxyXyX,3,40493 148491 153276,12,2
ac19_28048,YYXXyx,YYXXXYYxYXX,1,40495,93,2
ac19_28049,YXYXyx,YYxyXXyXyxx,16,40496 46534 46800 60962 64395 65375 72183 86526 96282 108498 109238 120253 120904 122348 142319 149562,72,2
ac19_28050,YYXXXyx,YYXyxYXyxyx,4,40497 77695 118426 123647,92,2
ac19_28051,YYXXXyxx,YXyxYXXyx,5,40498 65775 68799 97913 103714,18,2
ac19_28052,YXXYx,YYXYYXyXXYxYx,2,40502 93064,10,2
ac19_28055,YXXYx,YYYXXXYxyXYxyx,1,40507,49,2
ac19_28058,YXXyxYx,YYXYxxxxyXyX,2,40510 134386,9,2
ac19_28059,YXXYxxyx,YYYxxyxYX,4,40513 97464 132571 138178,9,2
ac19_28061,YXX,YYYYXXyxyXyx,2,40517 78299,9,2
ac19_28062,YXXYx,YYYYXXYXYxxYXX,1,40518,9,2
ac19_28065,YXYXX,YYYYXXyXyXXYx,1,40523,25,2
ac19_28066,YYXXXyxxx,YYXyxxxyyX,2,40524 64384,11,2
ac19_28070,YXXYXXyX,YYYXXXXXyyX,1,40535,14,2
ac19_28071,YYXXyx,YXYxYXXYXyXyx,1,40536,16,2
ac19_28073,YXYXX,YYXXXyXXyxxYx,5,40538 41771 116978 126715 137333,10,2
ac19_28074,YYXXX,YYXXXyxYxYXyyx,1,40539,9,2
ac19_28076,YXXYx,YYYXYXyyyxYxYX,1,40545,42,2
ac19_28077,YXXYx,YYYxyXXyXyxyx,3,40548 74932 87056,17,2
ac19_28078,YYXXX,YYXXYxyXXXXYx,2,40551 97392,12,2
ac19_28081,YXXXyxx,YYYYXyXyXyXX,1,40559,49,2
ac19_28083,YXyXXyX,YYXXXyXyyxyxYX,1,40563,43,2
ac19_28086,YYXXX,YYYXXYYxyXyXX,1,40569,12,2
ac19_28087,YXYXX,YYXXXyXXyxYxx,7,40571 60501 69452 85179 88246 91148 99837,12,2
ac19_28088,YXXXyxYx,YYYYxxyXyXX,1,40572,10,2
ac19_28090,YXXyXyx,YYXyyxyXYxx,3,40581 74284 138634,15,2
ac19_28092,YYXXYYx,YYXYYXXYxx,3,40583 62337 151408,9,2
ac19_28093,YYXXXXX,YYXXyyxyxxx,3,40584 120082 132739,10,2
ac19_28095,YYXXyx,YYYYYXyXXXyyx,1,40588,18,2
ac19_28097,YXXXyxx,YYXXXyxyXyX,3,40592 53036 141185,40,2
ac19_28098,YXXYx,YYYXXYxYYxyXX,1,40593,39,2
ac19_28099,YYXXXyxyx,YYYXXXyyXX,1,40597,239,2
ac19_28101,YYXXXXyx,YYYYXyyXyXX,1,40600,35,2
ac19_28103,YXXYXXyxx,YYYXXyxxyXXX,2,40602 139485,19,2
ac19_28104,YXXXXYx,YYxyXXyxxyx,2,40606 51964,189,2
ac19_28108,YXXYx,YYXYYXYXXyxYx,3,40613 61409 82939,10,2
ac19_28109,YXXYXXyX,YYxYxyxyXyX,1,40614,87,2
ac19_28110,YXXYx,YYXXXYXXyxYxx,2,40615 70902,15,2
ac19_28113,YXYXyx,YYXXXXYXyxYYx,1,40619,14,2
ac19_28114,YYXXYx,YYXyXYYxYXXYx,1,40620,17,2
ac19_28116,YYXXXyx,YYYXXXYXXXX,2,40623 125048,14,2
ac19_28117,YXyxYXXyx,YYXXyxYXXyX,3,40624 73543 156689,34,2
ac19_28119,YXXYx,YYXYxxYXyyxYXX,1,40628,10,2
ac19_28120,YXXYxxyx,YYYxyXyxxyX,1,40630,11,2
ac19_28123,YXXYx,YYYXYxxyXyXyx,2,40635 146679,13,2
ac19_28124,YXyXXyX,YYYXyyyXXXyx,1,40636,24,2
ac19_28125,YYXXXXYX,YYXyyXXYXYx,1,40637,31,2
ac19_28126,YXXYx,YYXYxYXYYXXXyx,1,40639,9,2
ac19_28128,YXXXyxx,YYXYXyXyxxxx,1,40643,20,2
ac19_28129,YYXXX,YYXyXYxyXYYXX,3,40644 115627 152630,11,2
ac19_28130,YXX,YYXyyXYxYxyyx,2,40645 143839,10,2
ac19_28131,YYXXXXyx,YXXyXXXYx,4,40647 62350 130941 137795,120,2
ac19_28132,YYXXXyX,YYXXyyXXYX,3,40648 54342 106893,23,2
ac19_28133,YXYXX,YYxYXyyXYXXyx,1,40649,20,2
ac19_28134,YYXXXXyX,YYYXYXyyXyX,1,40650,60,2
ac19_28136,YYXXX,YYYXyxxyXyxyx,2,40657 77267,18,2
ac19_28137,YXXyXyXX,YYXXXXyXyyX,2,40659 141053,37,2
ac19_28138,YXXyXyXX,YYXYxxyyXyx,1,40660,57,2
ac19_28140,YYXXXYx,YYXXXYXyyxxx,1,40663,9,2
ac19_28142,YXYxyx,YYYxxYxYxyx,4,40666 84996 102759 115887,45,2
ac19_28143,YYXXXYX,YYXXyyXYxx,2,40668 44066,129,2
ac19_28144,YYYXXXX,YYXXyyXYxx,1,40669,70,2
ac19_28146,YYXXXXXXX,YYXYXyXXyx,1,40671,13,2
ac19_28147,YXXXYxx,YYXyxxyXXyxx,1,40673,15,2
ac19_28149,YXYXX,YYYXyXXyyxYx,3,40676 85087 128507,20,2
ac19_28150,YYXXYx,YYXYXYXXyyxxx,1,40677,28,2
ac19_28152,YXX,YYXyyXXyxYxxx,1,40679,10,2
ac19_28154,YYXXXyx,YYXYYXXyXyx,1,40682,8,2
ac19_28155,YXXyxYx,YYXyxYXYxyx,5,40683 51657 67738 67905 106337,20,2
ac19_28156,YXyXXXyx,YYXyXYXyyxx,1,40684,385,2
ac19_28157,YXYXXYx,YYXXyyXyxxxx,1,40685,73,2
ac19_28158,YXyXXyx,YYXYxyXyyxx,1,40686,444,2
ac19_28160,YXYXyx,YYXXyxyXyxYxx,1,40688,105,2
ac19_28161,YYXXYxyxx,YYYXXyxyxx,2,40689 78794,22,2
ac19_28163,YYYXXXYYx,YYYYYXXyyx,1,40691,29,2
ac19_28164,YXXYx,YYXYYXXyxYxYX,3,40692 85737 98302,10,2
ac19_28165,YXXyxYx,YYYXXyxxYX,3,40695 91178 115803,15,2
ac19_28166,YYXXyxx,YYXyxxxxYXX,2,40696 100238,12,2
ac19_28168,YXYXX,YYXyXyyXXYxYxx,1,40699,11,2
ac19_28170,YYXXXYxyX,YYXyyxxxyX,2,40701 121581,11,2
ac19_28171,YYXXXyxx,YYXXXXXYxxx,1,40702,8,2
ac19_28172,YYXXXYx,YYxYXyyXXYx,2,40704 108019,110,2
ac19_28175,YXXYx,YYXyyXyxxyxyx,3,40714 114504 133805,44,2
ac19_28176,YXXYXXyX,YXyXyXYxYXX,1,40715,319,2
ac19_28182,YYXXyx,YYXXYYXXXyXYx,1,40730,43,2
ac19_28183,YYXXYx,YYXyxxYYXXXyx,1,40731,19,2
ac19_28185,YXXyXXYx,YYYXXXyXX,3,40734 57398 80841,10,2
ac19_28187,YYXXyx,YYXyyXXXYxxxx,1,40738,23,2
ac19_28189,YYXXX,YYXXXXYYxyXX,2,40740 68819,6,2
ac19_28190,YXXYx,YYXyxyXyXYxyx,4,40743 79412 94488 95182,17,2
ac19_28193,YYXXyx,YYXyXXXYxyx,3,40752 44305 123308,7,2
ac19_28195,YYXXYXX,YYYYYXyXyyX,2,40755 127417,23,2
ac19_28197,YYXXyxx,YYYXYxxyyXyX,1,40760,6,2
ac19_28198,YXyxYXXyx,YYYXyxyxYXyxx,1,40762,267,2
ac19_28201,YYXXXXyX,YYxxyXXXXXX,1,40768,141,2
ac19_28203,YXYXyx,YYYXXXXYYxxyX,1,40770,49,2
ac19_28206,YXYXX,YYYXXXyyXYXYx,1,40775,19,2
ac19_28208,YYXXX,YYXyyXXXYxYxyx,1,40777,9,2
ac19_28209,YXXyXYx,YYXYYXXXyX,3,40778 58555 61843,13,2
ac19_28215,YYXXXYx,YYXXXYxxyXyx,1,40790,7,2
ac19_28216,YYXXXYx,YYXXYXXYYx,2,40791 127451,7,2
ac19_28217,YXX,YYXyyXYYxYXyyx,2,40793 133307,10,2
ac19_28218,YYXXyxx,YYYYYXXyyx,1,40795,9,2
ac19_28219,YXYXyx,YYYXXXyXYXYxx,2,40799 100838,188,2
ac19_28220,YYXXX,YYXyXXyyXYxxYx,1,40800,9,2
ac19_28221,YXYXyx,YYYxyXXyyxx,6,40801 43159 55268 61168 65359 99783,116,2
ac19_28222,YYXXyxx,YYXYxyxYYXX,2,40802 41931,175,2
ac19_28223,YYXXXyxx,YYYYXXXXYXX,1,40803,15,2
ac19_28225,YXXYx,YYXYxYXYXXyXYx,1,40806,10,2
ac19_28227,YXyXYxx,YYYXyXXyxyxxx,2,40808 140290,145,2
ac19_28229,YXXYx,YYYXYXYYXXYx,4,40811 41184 51676 137169,39,2
ac19_28230,YXX,YYYxyXyxxyyx,2,40812 82727,9,2
ac19_28231,YXYXyx,YYXyyXyxxYxYX,2,40813 66422,90,2
ac19_28233,YYYXXXX,YYXXyyXXYYx,1,40816,65,2
ac19_28236,YXXXX,YYXyXyXYxyx,2,40823 139338,11,2
ac19_28238,YXXYx,YYYYXXYYYXYxyX,3,40828 80499 122423,42,2
ac19_28239,YYXXX,YYYYXXyyyxxyyx,1,40829,7,2
ac19_28240,YYXXYx,YYYxxyyXXyXyx,1,40832,18,2
ac19_28242,YXXYx,YYXXYxYXyyxYX,3,40834 111607 122182,14,2
ac19_28243,YYXXX,YYYXXyXYXYXyx,2,40837 121491,40,2
ac19_28244,YXX,YYYYxyXYXyXyyyx,1,40840,12,2
ac19_28245,YXYXYx,YYYxYXXXyyxyx,1,40841,43,2
ac19_28246,YXX,YYXYYXyyXXyx,2,40842 123031,11,2
ac19_28253,YYXXXXyxxx,YYxxYXXXXYX,1,40850,180,2
ac19_28254,YXX,YYYYYXyXyXyyxx,1,40851,8,2
ac19_28256,YYXXX,YYXXXyxxxxyyx,2,40854 51878,7,2
ac19_28258,YXYXyx,YYYYxyxxyXXXX,1,40858,285,2
ac19_28259,YXXYx,YYYYXXYxxyXYX,3,40859 100177 144345,12,2
ac19_28262,YYXXXYX,YYXyXYYxyXX,3,40862 90750 115339,30,2
ac19_28263,YXXyxYx,YYxyXYxxxYXX,2,40864 125405,13,2
ac19_28264,YYXXXXyx,YYXYYXXyyXX,1,40865,32,2
ac19_28265,YYXXYYXXX,YYYXXYYXXYXXXyx,1,40866,20,2
ac19_28266,YYXXYx,YYYxYYXYYXyyX,1,40867,10,2
ac19_28267,YYXXyxx,YYxxxYXyX,1,40868,201,2
ac19_28268,YXXYx,YYYXYxyyxyXyyx,3,40869 74539 90955,12,2
ac19_28269,YXXYx,YYYXXYxYYXXYX,3,40872 45548 68708,9,2
ac19_28270,YXXYxxyX,YYYxYXXXYXX,3,40873 116663 148884,38,2
ac19_28272,YXXYx,YYxyXXXyxxyx,5,40877 48747 76741 91842 131059,9,2
ac19_28275,YXXyXyx,YYXXXXyXyxyx,2,40881 45149,9,2
ac19_28276,YYXXX,YYXYXYYXXXyXyx,1,40883,11,2
ac19_28277,YYXXX,YYXyxxYXYXyyX,3,40884 134048 155206,11,2
ac19_28281,YXYxxyXyx,YYXXyxYXyxx,1,40889,186,2
ac19_28284,YYXXYYx,YYXXyXYxxyx,1,40897,12,2
ac19_28285,YXXYx,YYxYXYXXyXYxyx,1,40898,9,2
ac19_28286,YXXYx,YYYXyXYXXYxxyx,1,40901,16,2
ac19_28288,YYXXyxx,YYYYXXYYxxyX,1,40903,15,2
ac19_28289,YYXXXXYX,YYXyXXYxxyX,2,40905 68417,27,2
ac19_28290,YYXXX,YYYXYxyXXXYXyX,1,40906,24,2
ac19_28292,YYXYXXXYx,YYXyXyxyxx,1,40908,30,2
ac19_28294,YYXXX,YYXXXyXXYYx,4,40914 67305 74802 156310,7,2
ac19_28295,YYXXYx,YYYxyXYXXYx,3,40917 82767 113881,14,2
ac19_28296,YYXXXyx,YYYXYXXXyyx,1,40918,17,2
ac19_28297,YXYXYx,YYYXyyXyyXYxyxx,1,40920,68,2
ac19_28299,YXYXyx,YYXyxYXXyXYxx,1,40923,9,2
ac19_28303,YXXyXyxx,YYxxYXYXyxx,2,40928 41815,60,2
ac19_28304,YYYXXXX,YYYYXXyXyyxx,1,40929,15,2
ac19_28305,YXXYx,YYxyxyXyXyxyx,4,40932 76446 92318 150806,18,2
ac19_28306,YXYXyx,YYYXyXXXyXYxx,4,40937 42313 145401 146231,134,2
ac19_28307,YXXYx,YYXyXXyxxxyx,2,40938 125541,14,2
ac19_28309,YXXYx,YYXYxYXXXYYxYX,1,40942,8,2
ac19_28311,YXYXYx,YYYXXYXXyyxxx,1,40944,15,2
ac19_28312,YXX,YYXyXyxYYXyx,4,40947 49471 86836 98840,8,2
ac19_28313,YXXYx,YYxyXXYXyXYxyx,1,40948,56,2
ac19_28317,YYXXYx,YYxYXYYxyXYXX,1,40954,19,2
ac19_28318,YXYXX,YYYXXyyXYXXXYx,1,40955,9,2
ac19_28319,YXXYxxyX,YYYXyxYXXXX,3,40957 77093 87810,9,2
ac19_28323,YYXXYx,YYXYxxYXXXXYx,1,40964,15,2
ac19_28326,YXXX,YYYYXyyxyyX,4,40973 77128 116120 117721,11,2
ac19_28328,YXXyXyxx,YYXYxxyxxYx,2,40975 132563,36,2
ac19_28331,YYXXYXyXX,YXXyXXYxx,3,40978 64310 107979,21,2
ac19_28332,YYXXX,YYYYXXXYXXXyyx,1,40979,7,2
ac19_28333,YXyXXXyX,YYXYxyXXyxYxyyX,1,40980,38,2
ac19_28337,YYXXYx,YYYYXXYYXXYxx,1,40986,9,2
ac19_28338,YXXyXyXyX,YYXYxyxyxx,1,40987,34,2
ac19_28342,YYXXyx,YYXXYXXXXXYYx,1,40999,17,2
ac19_28345,YXYXYx,YXyXXyxxyXYxx,1,41003,40,2
ac19_28346,YYXXXYXX,YYXYYXXXyyx,1,41004,17,2
ac19_28347,YYXXXXXyX,YYXXXXXyXX,1,41009,9,2
ac19_28348,YXXyXYx,YYxYXXyyXYX,3,41010 107268 156740,13,2
ac19_28351,YXX,YYYXyxYYXXyyX,1,41016,7,2
ac19_28352,YXXYx,YYYYXXYxyyxyyX,3,41017 68481 150560,8,2
ac19_28353,YXYXX,YYXYXyyXyXyxYYx,1,41019,14,2
ac19_28355,YXyxYXXyx,YYXXXyXyxYX,1,41022,24,2
ac19_28357,YXXX,YYYXyyXyyyXYxYx,1,41025,81,2
ac19_28359,YXXXyxYx,YYxyxyXYXyx,1,41034,22,2
ac19_28365,YYXXXyX,YYYxxxyXyyX,1,41042,16,2
ac19_28366,YXXYx,YYXyxYXXXXYxxx,1,41046,16,2
ac19_28367,YXXYx,YYYXyxYYXyXyyx,2,41047 145357,12,2
ac19_28368,YXX,YYXyyXyXYxyxYxx,1,41049,10,2
ac19_28369,YXXYx,YYYXyXXyyxxyxx,1,41050,11,2
ac19_28370,YYXXyx,YYXyXYxxYXX,3,41051 43381 115202,9,2
ac19_28371,YXXX,YYXyyXYXyxx,2,41052 57822,7,2
ac19_28372,YYXXXXX,YYXYXXyXyxx,2,41053 77940,16,2
ac19_28373,YXYxyx,YYXyxYxxxYXYx,1,41056,46,2
ac19_28375,YXyXXyx,YYXyxxyXYxyXX,4,41060 54756 130673 155409,123,2
ac19_28376,YYXXXyxx,YYXXXYXYx,2,41061 138275,19,2
ac19_28377,YXX,YYYYXyXyxyyyXYx,1,41065,14,2
ac19_28378,YYXXyx,YYXYxYXXXYXyx,1,41066,111,2
ac19_28379,YYXXX,YYYYYXyXXYXyyX,1,41068,13,2
ac19_28384,YYXXX,YYYYYXyyyXyx,4,41079 42870 92893 107140,14,2
ac19_28385,YXYXX,YYXyyXyxxxyXYx,1,41081,21,2
ac19_28386,YXXYx,YYXXXXYxxx,8,41083 51816 66789 80606 94182 127108 129223 136925,11,2
ac19_28387,YXYXX,YYYXXXXyXyxYYX,1,41084,11,2
ac19_28392,YXXyXyx,YYXYxxyxxxYx,2,41093 83183,33,2
ac19_28394,YXXYx,YYXyXXYXyxYYxx,1,41096,29,2
ac19_28395,YYXXyxx,YYYXXyxxyX,2,41098 43495,7,2
ac19_28399,YXXYx,YYXXXyxxYxxyXX,1,41105,11,2
ac19_28403,YYXXyx,YYXXXXXXYxx,3,41113 88140 147437,15,2
ac19_28405,YXYXX,YYYYXXXXXXyx,2,41116 113427,18,2
ac19_28406,YYXXX,YXXyxYxYXXXyx,3,41118 107971 151921,11,2
ac19_28407,YXYXX,YYXXYYxYXyXyX,3,41119 130916 145481,10,2
ac19_28408,YYXXXXyx,YYXXXXyxyxx,1,41120,9,2
ac19_28409,YXYxxYXyx,YYXyxYXyxx,5,41122 53581 56383 91903 130623,21,2
ac19_28410,YXYXyx,YYXXyyXXXYxxx,2,41123 44807,297,2
ac19_28414,YYXXYxYXYx,YXYXyxxyXYx,1,41128,15,2
ac19_28416,YXXYx,YYYXYXXyxxYXyx,1,41131,48,2
ac19_28418,YXXyXyxx,YYYxYxyxx,3,41133 109498 112724,13,2
ac19_28420,YXXX,YYXyXyxYxyX,2,41136 97614,10,2
ac19_28422,YXYXXYx,YYYxYXXyXyx,3,41139 79033 111295,19,2
ac19_28424,YYXXYx,YYYXYYXXXYxYx,1,41143,12,2
ac19_28425,YXYxyx,YYYXXyXYxyxxx,1,41145,23,2
ac19_28427,YXyxYXXyx,YYXyxxyXyX,2,41148 57446,73,2
ac19_28432,YYXyXYXyx,YXyxYXyxx,7,41155 56062 70321 98060 106651 106918 151584,14,2
ac19_28433,YYXXyx,YYYXXXXyyxx,2,41156 148927,22,2
ac19_28434,YXXYx,YYXXXyyXYxxxx,3,41157 61335 97850,9,2
ac19_28438,YXXyXyx,YYYXyXyxxyX,3,41166 78028 129282,76,2
ac19_28439,YXXYx,YYYYXXYYXXYx,2,41167 49779,9,2
ac19_28440,YYXXX,YYYXyXyXYYxyyx,1,41168,13,2
ac19_28444,YYXXXyX,YXyxxYXXXyx,2,41178 143643,129,2
ac19_28446,YYXXyxx,YYYxYxyxyXX,1,41182,169,2
ac19_28447,YXyxYXXyx,YYXXyXyyXX,1,41183,78,2
ac19_28449,YYYXXXXX,YYxYXXyXXyx,1,41187,23,2
ac19_28452,YXYXyx,YYXyyXyxYXYxx,1,41192,14,2
ac19_28453,YYXXXXXYx,YXYxYXyXX,2,41193 95940,409,2
ac19_28454,YYXXX,YYXYxxxyXyyxyX,1,41197,9,2
ac19_28455,YXXYx,YYXYxxxyyXyyX,2,41199 133937,9,2
ac19_28460,YYXXX,YYXyxYXXYxyyX,3,41212 53056 93468,10,2
ac19_28462,YXXYx,YYYXyXYxyxxyX,3,41217 107303 129046,10,2
ac19_28466,YYXXXYx,YYXXyxxxxyyX,1,41222,18,2
ac19_28469,YYXXYx,YYYxYYXXYYX,3,41225 42241 145790,9,2
ac19_28470,YXXYx,YYYXXXYxYYXXYx,1,41226,11,2
ac19_28471,YYXXX,YXXXYxYXXXyXYx,1,41227,8,2
ac19_28472,YXX,YYYXyyyXYXyxYx,1,41229,12,2
ac19_28473,YXXyxYx,YYxYXXYXYx,6,41231 42321 58884 90653 118720 150204,16,2
ac19_28476,YXXXX,YYXyxYXXyyx,1,41241,11,2
ac19_28479,YYXXyx,YYXyXYXYxxyXX,1,41246,120,2
ac19_28480,YYXYxxYxyX,YXYxxYXXYxx,2,41248 142629,17,2
ac19_28481,YXXYx,YYXYxYYXyXyx,5,41251 106442 110361 112516 148306,8,2
ac19_28482,YYXXYx,YYXyyXyxxyXYx,1,41253,9,2
ac19_28483,YXXYx,YYYXYYYXYxyXyX,5,41254 62599 83942 118620 143207,10,2
ac19_28485,YXXXX,YYYXyxyyx,8,41257 71801 72170 80527 95563 102825 114129 140919,12,2
ac19_28487,YXXYx,YYXYxxYXyyxyX,2,41267 48975,42,2
ac19_28489,YYXXyXXXX,YYxxyXXyX,3,41270 110879 139815,31,2
ac19_28490,YXXyxYx,YYYYxYXYX,3,41273 84062 116183,46,2
ac19_28494,YXXYx,YYYXyXYXXYYxx,1,41278,17,2
ac19_28495,YXXYxYxx,YYYXXyXyxxx,2,41279 96407,14,2
ac19_28497,YXXyxYx,YYxxyxYXX,6,41281 58241 81104 90016 103084 138639,53,2
ac19_28499,YXX,YYXXYxYxyXyXyyx,1,41283,9,2
ac19_28500,YXYXXYx,YXyXXXYxxx,5,41287 44732 63643 112205 143165,15,2
ac19_28501,YXXYXXyX,YYXXXXYXyyx,3,41288 114013 119886,9,2
ac19_28502,YYXXYXX,YYYXYXXYXXyyXYx,1,41294,19,2
ac19_28503,YYXXyxx,YYxxyXXYxyXX,1,41296,9,2
ac19_28504,YXXYx,YYYXXyXYxYXyxx,1,41297,21,2
ac19_28506,YXXYx,YYYXXXyyxxxYYX,1,41301,11,2
ac19_28507,YXXYx,YYYXYYXYxyyXyx,2,41302 118538,42,2
ac19_28508,YYXXXYx,YYYYYXyXXXYx,1,41304,6,2
ac19_28509,YYXXX,YYYYXXyXYxyXX,1,41310,10,2
ac19_28512,YYXXyx,YYXYXXyXyxxYx,1,41316,10,2
ac19_28515,YYXXyx,YXyXYXXXYxx,2,41320 126905,126,2
ac19_28516,YXXYx,YYYXYYXyyxYXyx,2,41321 62329,46,2
ac19_28518,YXXXX,YYXYYXyyxyXyx,1,41326,28,2
ac19_28520,YXXYx,YYYYXXYXYXXYxx,1,41329,11,2
ac19_28521,YXXYxxyX,YXYxYXXyXyx,1,41333,74,2
ac19_28523,YYXXXyx,YYXXXXXXYx,4,41335 97919 104997 111940,7,2
ac19_28524,YXXXXXyxxxx,YYXXXXXXXyxx,3,41341 59725 94638,24,2
ac19_28526,YYXYxxyyX,YXYxYXXyx,6,41344 82623 97325 106156 128913 148015,29,2
ac19_28528,YYXXyx,YYXYXyxxyXXyx,1,41346,16,2
ac19_28531,YYXXYx,YXXYxxyXXXYxx,1,41350,21,2
ac19_28533,YXXYx,YYYXYxYYXXXXyx,1,41355,12,2
ac19_28534,YXXYx,YYYXYYYXYxYXyX,4,41356 47841 85014 153861,9,2
ac19_28538,YYXXXyyxx,YYYXyyxxxx,1,41368,14,2
ac19_28540,YXXYx,YYYXYXXyXYYxx,2,41370 81676,49,2
ac19_28541,YXX,YYYYXyXyyyx,5,41372 43805 68826 89888 137221,10,2
ac19_28543,YYXXXyxYx,YYXXXYYxyx,1,41375,13,2
ac19_28545,YYXXyx,YXYxxyXYxyXyx,1,41378,9,2
ac19_28546,YXXYx,YYYYXYXXYYYXyx,2,41379 55670,39,2
ac19_28547,YXXYx,YYXyxYxyXXYXyx,1,41380,43,2
ac19_28548,YYXXYx,YYXyyXXXYYxxx,1,41387,18,2
ac19_28549,YXXyXYx,YYXYYXXyXX,3,41389 110469 117635,14,2
ac19_28550,YYXXXXyx,YYXXYXyyXYX,1,41390,45,2
ac19_28551,YYXXXyx,YYXXyXYxyx,3,41391 66558 125244,7,2
ac19_28552,YXXyXyX,YYYxxyxYXyyx,1,41394,10,2
ac19_28553,YYXXX,YYXXXyXXXXYxYx,1,41395,12,2
ac19_28554,YXYXX,YYYYXXXyyyxx,2,41397 60428,25,2
