name,arm,solved,nodes_explored,path_length,budget,max_relator_length
ac19_47449,greedy,1,9,8,10000,48
ac19_4745,greedy,1,9,8,10000,48
ac19_47450,greedy,1,6,5,10000,48
ac19_47451,greedy,1,569,83,10000,48
ac19_47452,greedy,0,10000,,10000,48
ac19_47453,greedy,1,7,6,10000,48
ac19_47454,greedy,1,5896,54,10000,48
ac19_47455,greedy,1,18,15,10000,48
ac19_47456,greedy,1,80,31,10000,48
ac19_47457,greedy,1,8,7,10000,48
ac19_47458,greedy,1,8,6,10000,48
ac19_47459,greedy,1,189,54,10000,48
ac19_4746,greedy,1,21,9,10000,48
ac19_47460,greedy,1,86,19,10000,48
ac19_47461,greedy,1,15,11,10000,48
ac19_47462,greedy,1,50,28,10000,48
ac19_47463,greedy,1,1850,109,10000,48
ac19_47464,greedy,1,23,16,10000,48
ac19_47465,greedy,1,1963,51,10000,48
ac19_47466,greedy,1,12,9,10000,48
ac19_47467,greedy,1,36,24,10000,48
ac19_47468,greedy,1,31,13,10000,48
ac19_47469,greedy,1,4,3,10000,48
ac19_4747,greedy,1,14,13,10000,48
ac19_47470,greedy,1,6,5,10000,48
ac19_47471,greedy,1,6,5,10000,48
ac19_47472,greedy,1,772,58,10000,48
ac19_47473,greedy,1,349,27,10000,48
ac19_47474,greedy,1,624,91,10000,48
ac19_47475,greedy,1,1315,143,10000,48
ac19_47476,greedy,1,9,8,10000,48
ac19_47477,greedy,1,16,12,10000,48
ac19_47478,greedy,1,645,104,10000,48
ac19_47479,greedy,1,6,5,10000,48
ac19_4748,greedy,1,5,4,10000,48
ac19_47480,greedy,1,49,11,10000,48
ac19_47481,greedy,1,165,48,10000,48
ac19_47482,greedy,1,11,10,10000,48
ac19_47483,greedy,1,113,27,10000,48
ac19_47484,greedy,1,15,13,10000,48
ac19_47485,greedy,1,9,8,10000,48
ac19_47486,greedy,1,6,5,10000,48
ac19_47487,greedy,1,6,5,10000,48
ac19_47488,greedy,1,26,20,10000,48
ac19_47489,greedy,1,9,8,10000,48
ac19_4749,greedy,1,11,9,10000,48
ac19_47490,greedy,1,8,7,10000,48
ac19_47491,greedy,1,20,8,10000,48
ac19_47492,greedy,1,15,12,10000,48
ac19_47493,greedy,1,4,3,10000,48
ac19_47494,greedy,1,4027,42,10000,48
ac19_47495,greedy,1,10,9,10000,48
ac19_47496,greedy,1,9,7,10000,48
ac19_47497,greedy,1,13,11,10000,48
ac19_47498,greedy,1,6,5,10000,48
ac19_47499,greedy,1,12,10,10000,48
ac19_475,greedy,1,4,3,10000,48
ac19_4750,greedy,1,32,19,10000,48
ac19_47500,greedy,1,22,16,10000,48
ac19_47501,greedy,1,20,9,10000,48
ac19_47502,greedy,1,396,68,10000,48
ac19_47503,greedy,1,6,5,10000,48
ac19_47504,greedy,1,9,8,10000,48
ac19_47505,greedy,1,38,8,10000,48
ac19_47506,greedy,1,92,15,10000,48
ac19_47507,greedy,1,4,3,10000,48
ac19_47508,greedy,1,396,68,10000,48
ac19_47509,greedy,1,9,8,10000,48
ac19_4751,greedy,1,29,16,10000,48
ac19_47510,greedy,1,6,5,10000,48
ac19_47511,greedy,1,46,15,10000,48
ac19_47512,greedy,1,20,16,10000,48
ac19_47513,greedy,1,5,4,10000,48
ac19_47514,greedy,1,9,8,10000,48
ac19_47515,greedy,1,7,6,10000,48
ac19_47516,greedy,1,10,9,10000,48
ac19_47517,greedy,1,7,6,10000,48
ac19_47518,greedy,1,6,5,10000,48
ac19_47519,greedy,1,6,5,10000,48
ac19_4752,greedy,1,6,5,10000,48
ac19_47520,greedy,1,10,9,10000,48
ac19_47521,greedy,1,6,5,10000,48
ac19_47522,greedy,1,341,38,10000,48
ac19_47523,greedy,1,7,6,10000,48
ac19_47524,greedy,1,79,22,10000,48
ac19_47525,greedy,1,9,8,10000,48
ac19_47526,greedy,1,37,22,10000,48
ac19_47527,greedy,1,6,5,10000,48
ac19_47528,greedy,1,16,13,10000,48
ac19_47529,greedy,1,73,16,10000,48
ac19_4753,greedy,1,704,55,10000,48
ac19_47530,greedy,1,13,12,10000,48
ac19_47531,greedy,1,1089,84,10000,48
ac19_47532,greedy,1,64,16,10000,48
ac19_47533,greedy,1,8,7,10000,48
ac19_47534,greedy,1,1043,69,10000,48
ac19_47535,greedy,1,35,16,10000,48
ac19_47536,greedy,1,110,42,10000,48
ac19_47537,greedy,1,9,8,10000,48
ac19_47538,greedy,1,8,7,10000,48
ac19_47539,greedy,1,16,14,10000,48
ac19_4754,greedy,1,9,8,10000,48
ac19_47540,greedy,1,33,18,10000,48
ac19_47541,greedy,1,7,6,10000,48
ac19_47542,greedy,1,6,5,10000,48
ac19_47543,greedy,1,52,12,10000,48
ac19_47544,greedy,1,12,10,10000,48
ac19_47545,greedy,1,8,7,10000,48
ac19_47546,greedy,1,6,5,10000,48
ac19_47547,greedy,1,6,5,10000,48
ac19_47548,greedy,1,11,8,10000,48
ac19_47549,greedy,1,57,28,10000,48
ac19_4755,greedy,1,111,22,10000,48
ac19_47550,greedy,1,233,12,10000,48
ac19_47551,greedy,1,422,62,10000,48
ac19_47552,greedy,1,49,12,10000,48
ac19_47553,greedy,1,696,86,10000,48
ac19_47554,greedy,1,534,78,10000,48
ac19_47555,greedy,1,109,36,10000,48
ac19_47556,greedy,1,734,96,10000,48
ac19_47557,greedy,1,82,21,10000,48
ac19_47558,greedy,1,5,4,10000,48
ac19_47559,greedy,1,6,5,10000,48
ac19_4756,greedy,0,10000,,10000,48
ac19_47560,greedy,1,191,48,10000,48
ac19_47561,greedy,1,11,10,10000,48
ac19_47562,greedy,1,186,30,10000,48
ac19_47563,greedy,1,7,6,10000,48
ac19_47564,greedy,1,7,6,10000,48
ac19_47565,greedy,1,5,4,10000,48
ac19_47566,greedy,1,7,6,10000,48
ac19_47567,greedy,1,747,97,10000,48
ac19_47568,greedy,1,230,11,10000,48
ac19_47569,greedy,1,10,9,10000,48
ac19_4757,greedy,1,30,16,10000,48
ac19_47570,greedy,1,3856,176,10000,48
ac19_47571,greedy,1,342,56,10000,48
ac19_47572,greedy,1,264,64,10000,48
ac19_47573,greedy,1,69,30,10000,48
ac19_47574,greedy,1,137,46,10000,48
ac19_47575,greedy,1,7,6,10000,48
ac19_47576,greedy,1,9,8,10000,48
ac19_47577,greedy,1,10,9,10000,48
ac19_47578,greedy,1,854,104,10000,48
ac19_47579,greedy,1,10,7,10000,48
ac19_4758,greedy,1,17,7,10000,48
ac19_47580,greedy,1,10,9,10000,48
ac19_47581,greedy,1,7,6,10000,48
ac19_47582,greedy,1,6,5,10000,48
ac19_47583,greedy,1,309,12,10000,48
ac19_47584,greedy,1,11,10,10000,48
ac19_47585,greedy,1,14,11,10000,48
ac19_47586,greedy,1,5,4,10000,48
ac19_47587,greedy,1,7,6,10000,48
ac19_47588,greedy,1,11,9,10000,48
ac19_47589,greedy,1,12,10,10000,48
ac19_4759,greedy,1,5,4,10000,48
ac19_47590,greedy,1,9,8,10000,48
ac19_47591,greedy,1,36,22,10000,48
ac19_47592,greedy,1,30,13,10000,48
ac19_47593,greedy,1,15,12,10000,48
ac19_47594,greedy,1,703,98,10000,48
ac19_47595,greedy,1,7,6,10000,48
ac19_47596,greedy,1,101,19,10000,48
ac19_47597,greedy,1,14,12,10000,48
ac19_47598,greedy,1,5,4,10000,48
ac19_47599,greedy,1,72,14,10000,48
ac19_476,greedy,1,5,4,10000,48
ac19_4760,greedy,1,17,7,10000,48
ac19_47600,greedy,1,62,11,10000,48
ac19_47601,greedy,1,18,15,10000,48
ac19_47602,greedy,1,6,5,10000,48
ac19_47603,greedy,1,1045,83,10000,48
ac19_47604,greedy,1,13,11,10000,48
ac19_47605,greedy,1,271,41,10000,48
ac19_47606,greedy,1,153,14,10000,48
ac19_47607,greedy,1,980,114,10000,48
ac19_47608,greedy,1,11,10,10000,48
ac19_47609,greedy,1,14,12,10000,48
ac19_4761,greedy,1,6,5,10000,48
ac19_47610,greedy,1,6,5,10000,48
ac19_47611,greedy,1,11,8,10000,48
ac19_47612,greedy,1,9,8,10000,48
ac19_47613,greedy,1,22,9,10000,48
ac19_47614,greedy,1,854,57,10000,48
ac19_47615,greedy,1,10,9,10000,48
ac19_47616,greedy,1,26,10,10000,48
ac19_47617,greedy,1,51,12,10000,48
ac19_47618,greedy,1,6,5,10000,48
ac19_47619,greedy,1,10,9,10000,48
ac19_4762,greedy,1,10,9,10000,48
ac19_47620,greedy,1,13,10,10000,48
ac19_47621,greedy,1,10,9,10000,48
ac19_47622,greedy,1,3373,131,10000,48
ac19_47623,greedy,1,20,9,10000,48
ac19_47624,greedy,1,6,5,10000,48
ac19_47625,greedy,1,9,8,10000,48
ac19_47626,greedy,1,26,18,10000,48
ac19_47627,greedy,1,118,31,10000,48
ac19_47628,greedy,1,92,20,10000,48
ac19_47629,greedy,1,5,4,10000,48
ac19_4763,greedy,1,34,22,10000,48
ac19_47630,greedy,1,6,5,10000,48
ac19_47631,greedy,1,6,5,10000,48
ac19_47632,greedy,1,23,9,10000,48
ac19_47633,greedy,1,9,8,10000,48
ac19_47634,greedy,1,1071,31,10000,48
ac19_47635,greedy,1,14,11,10000,48
ac19_47636,greedy,1,114,21,10000,48
ac19_47637,greedy,1,245,52,10000,48
ac19_47638,greedy,1,12,11,10000,48
ac19_47639,greedy,1,298,69,10000,48
ac19_4764,greedy,1,3703,160,10000,48
ac19_47640,greedy,1,162,22,10000,48
ac19_47641,greedy,1,6,5,10000,48
ac19_47642,greedy,1,7,6,10000,48
ac19_47643,greedy,1,18,8,10000,48
ac19_47644,greedy,1,7,6,10000,48
ac19_47645,greedy,1,7,6,10000,48
ac19_47646,greedy,1,6,5,10000,48
ac19_47647,greedy,1,6,5,10000,48
ac19_47648,greedy,1,335,54,10000,48
ac19_47649,greedy,1,6,5,10000,48
ac19_4765,greedy,1,5,4,10000,48
ac19_47650,greedy,1,4,3,10000,48
ac19_47651,greedy,1,8,7,10000,48
ac19_47652,greedy,1,7,6,10000,48
ac19_47653,greedy,1,327,14,10000,48
ac19_47654,greedy,1,59,11,10000,48
ac19_47655,greedy,1,15,14,10000,48
ac19_47656,greedy,1,5,4,10000,48
ac19_47657,greedy,1,3625,203,10000,48
ac19_47658,greedy,1,5,4,10000,48
ac19_47659,greedy,1,99,18,10000,48
ac19_4766,greedy,1,24,16,10000,48
ac19_47660,greedy,1,2122,71,10000,48
ac19_47661,greedy,1,11,10,10000,48
ac19_47662,greedy,1,13,12,10000,48
ac19_47663,greedy,1,12,10,10000,48
ac19_47664,greedy,1,192,46,10000,48
ac19_47665,greedy,1,13,12,10000,48
ac19_47666,greedy,1,30,18,10000,48
ac19_47667,greedy,1,64,16,10000,48
ac19_47668,greedy,1,8189,158,10000,48
ac19_47669,greedy,1,9,8,10000,48
ac19_4767,greedy,1,10,9,10000,48
ac19_47670,greedy,1,11,9,10000,48
ac19_47671,greedy,1,72,32,10000,48
ac19_47672,greedy,1,4,3,10000,48
ac19_47673,greedy,1,67,23,10000,48
ac19_47674,greedy,1,4,3,10000,48
ac19_47675,greedy,1,7,6,10000,48
ac19_47676,greedy,1,5,4,10000,48
ac19_47677,greedy,1,33,10,10000,48
ac19_47678,greedy,1,8,6,10000,48
ac19_47679,greedy,1,10,9,10000,48
ac19_4768,greedy,1,9,8,10000,48
ac19_47680,greedy,1,10,9,10000,48
ac19_47681,greedy,1,32,21,10000,48
ac19_47682,greedy,1,34,20,10000,48
ac19_47683,greedy,1,7,6,10000,48
ac19_47684,greedy,1,62,9,10000,48
ac19_47685,greedy,1,6,5,10000,48
ac19_47686,greedy,1,33,20,10000,48
ac19_47687,greedy,1,8,7,10000,48
ac19_47688,greedy,1,10,9,10000,48
ac19_47689,greedy,1,56,14,10000,48
ac19_4769,greedy,1,8,7,10000,48
ac19_47690,greedy,1,20,13,10000,48
ac19_47691,greedy,1,23,16,10000,48
ac19_47692,greedy,1,12,11,10000,48
ac19_47693,greedy,1,12,9,10000,48
ac19_47694,greedy,1,171,15,10000,48
ac19_47695,greedy,1,6,5,10000,48
ac19_47696,greedy,1,10,9,10000,48
ac19_47697,greedy,1,20,8,10000,48
ac19_47698,greedy,1,5,4,10000,48
ac19_47699,greedy,1,309,11,10000,48
ac19_477,greedy,1,151,30,10000,48
ac19_4770,greedy,1,11,10,10000,48
ac19_47700,greedy,1,8,7,10000,48
ac19_47701,greedy,1,25,16,10000,48
ac19_47702,greedy,1,9,8,10000,48
ac19_47703,greedy,1,3510,159,10000,48
ac19_47704,greedy,1,3263,150,10000,48
ac19_47705,greedy,1,6,5,10000,48
ac19_47706,greedy,1,110,35,10000,48
ac19_47707,greedy,1,8,7,10000,48
ac19_47708,greedy,1,396,62,10000,48
ac19_47709,greedy,1,6,5,10000,48
ac19_4771,greedy,1,106,24,10000,48
ac19_47710,greedy,1,9,8,10000,48
ac19_47711,greedy,1,335,54,10000,48
ac19_47712,greedy,1,17,14,10000,48
ac19_47713,greedy,1,29,12,10000,48
ac19_47714,greedy,1,7,6,10000,48
ac19_47715,greedy,1,13,11,10000,48
ac19_47716,greedy,1,3446,136,10000,48
ac19_47717,greedy,0,10000,,10000,48
ac19_47718,greedy,1,14,11,10000,48
ac19_47719,greedy,1,346,59,10000,48
ac19_4772,greedy,1,129,30,10000,48
ac19_47720,greedy,1,70,17,10000,48
ac19_47721,greedy,1,15,11,10000,48
ac19_47722,greedy,1,503,55,10000,48
ac19_47723,greedy,1,6998,187,10000,48
ac19_47724,greedy,1,30,12,10000,48
ac19_47725,greedy,1,109,36,10000,48
ac19_47726,greedy,1,5,4,10000,48
ac19_47727,greedy,1,10,9,10000,48
ac19_47728,greedy,1,13,12,10000,48
ac19_47729,greedy,1,5,4,10000,48
ac19_4773,greedy,1,7,6,10000,48
ac19_47730,greedy,1,31,12,10000,48
ac19_47731,greedy,1,6,5,10000,48
ac19_47732,greedy,1,6,5,10000,48
ac19_47733,greedy,1,12,10,10000,48
ac19_47734,greedy,1,9,8,10000,48
ac19_47735,greedy,1,8,7,10000,48
ac19_47736,greedy,1,8,7,10000,48
ac19_47737,greedy,1,12,10,10000,48
ac19_47738,greedy,1,7,6,10000,48
ac19_47739,greedy,1,9,8,10000,48
ac19_4774,greedy,1,260,27,10000,48
ac19_47740,greedy,1,6,5,10000,48
ac19_47741,greedy,1,11,10,10000,48
ac19_47742,greedy,1,47,16,10000,48
ac19_47743,greedy,1,93,34,10000,48
ac19_47744,greedy,1,2068,13,10000,48
ac19_47745,greedy,1,6,5,10000,48
ac19_47746,greedy,1,12,10,10000,48
ac19_47747,greedy,1,7,6,10000,48
ac19_47748,greedy,1,10,7,10000,48
ac19_47749,greedy,1,13,12,10000,48
ac19_4775,greedy,1,92,7,10000,48
ac19_47750,greedy,1,56,11,10000,48
ac19_47751,greedy,1,39,16,10000,48
ac19_47752,greedy,1,24,9,10000,48
ac19_47753,greedy,1,4412,218,10000,48
ac19_47754,greedy,1,13,11,10000,48
ac19_47755,greedy,1,14,11,10000,48
ac19_47756,greedy,1,13,12,10000,48
ac19_47757,greedy,1,311,53,10000,48
ac19_47758,greedy,1,29,12,10000,48
ac19_47759,greedy,1,280,34,10000,48
ac19_4776,greedy,1,1837,48,10000,48
ac19_47760,greedy,1,3239,133,10000,48
ac19_47761,greedy,1,8,7,10000,48
ac19_47762,greedy,1,15,13,10000,48
ac19_47763,greedy,1,10,9,10000,48
ac19_47764,greedy,1,4,3,10000,48
ac19_47765,greedy,1,383,58,10000,48
ac19_47766,greedy,1,5,4,10000,48
ac19_47767,greedy,1,8,7,10000,48
ac19_47768,greedy,1,8,7,10000,48
ac19_47769,greedy,1,1502,124,10000,48
ac19_4777,greedy,1,62,10,10000,48
ac19_47770,greedy,1,44,27,10000,48
ac19_47771,greedy,1,9,8,10000,48
ac19_47772,greedy,1,13,11,10000,48
ac19_47773,greedy,1,6,5,10000,48
ac19_47774,greedy,1,11,9,10000,48
ac19_47775,greedy,1,30,12,10000,48
ac19_47776,greedy,1,18,15,10000,48
ac19_47777,greedy,1,10,9,10000,48
ac19_47778,greedy,1,9,8,10000,48
ac19_47779,greedy,1,14,12,10000,48
ac19_4778,greedy,1,10,9,10000,48
ac19_47780,greedy,1,65,30,10000,48
ac19_47781,greedy,1,7,6,10000,48
ac19_47782,greedy,1,15,13,10000,48
ac19_47783,greedy,1,8,7,10000,48
ac19_47784,greedy,1,6,5,10000,48
ac19_47785,greedy,1,12,9,10000,48
ac19_47786,greedy,1,10,9,10000,48
ac19_47787,greedy,1,158,40,10000,48
ac19_47788,greedy,1,39,22,10000,48
ac19_47789,greedy,1,39,22,10000,48
ac19_4779,greedy,1,12,11,10000,48
ac19_47790,greedy,1,2071,14,10000,48
ac19_47791,greedy,1,24,9,10000,48
ac19_47792,greedy,1,5,4,10000,48
ac19_47793,greedy,1,6540,38,10000,48
ac19_47794,greedy,1,14,12,10000,48
ac19_47795,greedy,1,9,8,10000,48
ac19_47796,greedy,1,7,6,10000,48
ac19_47797,greedy,1,4626,44,10000,48
ac19_47798,greedy,1,67,11,10000,48
ac19_47799,greedy,1,6,5,10000,48
ac19_478,greedy,1,16,14,10000,48
ac19_4780,greedy,1,503,73,10000,48
ac19_47800,greedy,1,3625,182,10000,48
ac19_47801,greedy,1,9,8,10000,48
ac19_47802,greedy,1,7,6,10000,48
ac19_47803,greedy,1,292,19,10000,48
ac19_47804,greedy,1,10,9,10000,48
ac19_47805,greedy,1,8,7,10000,48
ac19_47806,greedy,1,3543,170,10000,48
ac19_47807,greedy,1,8588,191,10000,48
ac19_47808,greedy,1,42,10,10000,48
ac19_47809,greedy,1,7,6,10000,48
ac19_4781,greedy,1,7,6,10000,48
ac19_47810,greedy,1,6,5,10000,48
ac19_47811,greedy,1,5,4,10000,48
ac19_47812,greedy,1,143,15,10000,48
ac19_47813,greedy,1,5,4,10000,48
ac19_47814,greedy,1,11,9,10000,48
ac19_47815,greedy,1,5,4,10000,48
ac19_47816,greedy,1,30,13,10000,48
ac19_47817,greedy,1,3092,125,10000,48
ac19_47818,greedy,1,1098,103,10000,48
ac19_47819,greedy,1,90,26,10000,48
ac19_4782,greedy,1,6072,204,10000,48
ac19_47820,greedy,1,3712,210,10000,48
ac19_47821,greedy,1,6,5,10000,48
ac19_47822,greedy,1,19,8,10000,48
ac19_47823,greedy,1,281,50,10000,48
ac19_47824,greedy,1,144,16,10000,48
ac19_47825,greedy,1,8,7,10000,48
ac19_47826,greedy,1,14,11,10000,48
ac19_47827,greedy,1,9,7,10000,48
ac19_47828,greedy,1,694,43,10000,48
ac19_47829,greedy,1,139,38,10000,48
ac19_4783,greedy,1,11,8,10000,48
ac19_47830,greedy,1,317,64,10000,48
ac19_47831,greedy,1,2156,140,10000,48
ac19_47832,greedy,1,11,8,10000,48
ac19_47833,greedy,1,5,4,10000,48
ac19_47834,greedy,1,1055,87,10000,48
ac19_47835,greedy,1,7,6,10000,48
ac19_47836,greedy,1,617,52,10000,48
ac19_47837,greedy,1,12,10,10000,48
ac19_47838,greedy,1,54,9,10000,48
ac19_47839,greedy,1,6,5,10000,48
ac19_4784,greedy,1,6,5,10000,48
ac19_47840,greedy,1,9,8,10000,48
ac19_47841,greedy,1,16,14,10000,48
ac19_47842,greedy,1,6,5,10000,48
ac19_47843,greedy,1,9,8,10000,48
ac19_47844,greedy,1,8,7,10000,48
ac19_47845,greedy,1,7,6,10000,48
ac19_47846,greedy,1,8,7,10000,48
ac19_47847,greedy,1,15,12,10000,48
ac19_47848,greedy,1,101,34,10000,48
ac19_47849,greedy,1,5,4,10000,48
ac19_4785,greedy,1,396,62,10000,48
ac19_47850,greedy,1,8,7,10000,48
ac19_47851,greedy,1,6,5,10000,48
ac19_47852,greedy,1,9,8,10000,48
ac19_47853,greedy,1,15,13,10000,48
ac19_47854,greedy,1,13,9,10000,48
ac19_47855,greedy,1,10,7,10000,48
ac19_47856,greedy,1,4,3,10000,48
ac19_47857,greedy,1,9,8,10000,48
ac19_47858,greedy,1,10,9,10000,48
ac19_47859,greedy,1,60,16,10000,48
ac19_4786,greedy,1,27,15,10000,48
ac19_47860,greedy,1,16,14,10000,48
ac19_47861,greedy,1,5,4,10000,48
ac19_47862,greedy,1,4318,65,10000,48
ac19_47863,greedy,1,182,46,10000,48
ac19_47864,greedy,1,5,4,10000,48
ac19_47865,greedy,1,733,91,10000,48
ac19_47866,greedy,1,10,8,10000,48
ac19_47867,greedy,1,3126,17,10000,48
ac19_47868,greedy,1,411,30,10000,48
ac19_47869,greedy,1,4,3,10000,48
ac19_4787,greedy,1,6,5,10000,48
ac19_47870,greedy,1,8,7,10000,48
ac19_47871,greedy,1,8,7,10000,48
ac19_47872,greedy,1,2367,178,10000,48
ac19_47873,greedy,1,8,7,10000,48
ac19_47874,greedy,1,54,12,10000,48
ac19_47875,greedy,1,6,5,10000,48
ac19_47876,greedy,1,6,5,10000,48
ac19_47877,greedy,1,6,5,10000,48
ac19_47878,greedy,1,6,5,10000,48
ac19_47879,greedy,1,1973,132,10000,48
ac19_4788,greedy,1,8,7,10000,48
ac19_47880,greedy,1,8,7,10000,48
ac19_47881,greedy,1,9,7,10000,48
ac19_47882,greedy,1,5,4,10000,48
ac19_47883,greedy,1,15,12,10000,48
ac19_47884,greedy,1,13,12,10000,48
ac19_47885,greedy,1,23,16,10000,48
ac19_47886,greedy,1,9,8,10000,48
ac19_47887,greedy,1,8,7,10000,48
ac19_47888,greedy,1,22,9,10000,48
ac19_47889,greedy,1,391,18,10000,48
ac19_4789,greedy,1,23,16,10000,48
ac19_47890,greedy,1,8,6,10000,48
ac19_47891,greedy,1,7,6,10000,48
ac19_47892,greedy,1,268,28,10000,48
ac19_47893,greedy,1,1096,68,10000,48
ac19_47894,greedy,1,353,31,10000,48
ac19_47895,greedy,1,33,20,10000,48
ac19_47896,greedy,1,1441,130,10000,48
ac19_47897,greedy,1,12,10,10000,48
ac19_47898,greedy,1,12,11,10000,48
ac19_47899,greedy,1,3730,53,10000,48
ac19_479,greedy,1,79,22,10000,48
ac19_4790,greedy,1,7,6,10000,48
ac19_47900,greedy,1,13,10,10000,48
ac19_47901,greedy,1,11,10,10000,48
ac19_47902,greedy,1,25,17,10000,48
ac19_47903,greedy,1,183,52,10000,48
ac19_47904,greedy,1,9,8,10000,48
ac19_47905,greedy,1,10,8,10000,48
ac19_47906,greedy,1,5,4,10000,48
ac19_47907,greedy,1,8,7,10000,48
ac19_47908,greedy,1,6,5,10000,48
ac19_47909,greedy,1,7,6,10000,48
ac19_4791,greedy,1,8,7,10000,48
ac19_47910,greedy,1,7,6,10000,48
ac19_47911,greedy,1,32,11,10000,48
ac19_47912,greedy,1,8,7,10000,48
ac19_47913,greedy,1,7,6,10000,48
ac19_47914,greedy,1,7,6,10000,48
ac19_47915,greedy,1,12,11,10000,48
ac19_47916,greedy,1,30,18,10000,48
ac19_47917,greedy,1,154,12,10000,48
ac19_47918,greedy,1,11,8,10000,48
ac19_47919,greedy,1,14,12,10000,48
ac19_4792,greedy,1,37,7,10000,48
ac19_47920,greedy,1,76,18,10000,48
ac19_47921,greedy,1,6,5,10000,48
ac19_47922,greedy,1,83,33,10000,48
ac19_47923,greedy,1,256,24,10000,48
ac19_47924,greedy,1,8,7,10000,48
ac19_47925,greedy,1,7,6,10000,48
ac19_47926,greedy,1,11,10,10000,48
ac19_47927,greedy,1,884,128,10000,48
ac19_47928,greedy,1,9,8,10000,48
ac19_47929,greedy,1,19,8,10000,48
ac19_4793,greedy,1,160,21,10000,48
ac19_47930,greedy,1,65,18,10000,48
ac19_47931,greedy,1,6,5,10000,48
ac19_47932,greedy,1,4744,229,10000,48
ac19_47933,greedy,1,19,14,10000,48
ac19_47934,greedy,1,6,5,10000,48
ac19_47935,greedy,1,53,16,10000,48
ac19_47936,greedy,1,20,14,10000,48
ac19_47937,greedy,1,5,4,10000,48
ac19_47938,greedy,1,24,18,10000,48
ac19_47939,greedy,1,10,9,10000,48
ac19_4794,greedy,1,4,3,10000,48
ac19_47940,greedy,1,8,7,10000,48
ac19_47941,greedy,1,20,9,10000,48
ac19_47942,greedy,1,296,46,10000,48
ac19_47943,greedy,1,11,10,10000,48
ac19_47944,greedy,1,9,8,10000,48
ac19_47945,greedy,1,11,10,10000,48
ac19_47946,greedy,1,1352,144,10000,48
ac19_47947,greedy,1,12,10,10000,48
ac19_47948,greedy,1,67,30,10000,48
ac19_47949,greedy,1,7,6,10000,48
ac19_4795,greedy,1,79,17,10000,48
ac19_47950,greedy,1,15,13,10000,48
ac19_47951,greedy,1,13,12,10000,48
ac19_47952,greedy,1,5,4,10000,48
ac19_47953,greedy,1,3510,151,10000,48
ac19_47954,greedy,1,5,4,10000,48
ac19_47955,greedy,1,6,5,10000,48
ac19_47956,greedy,1,29,12,10000,48
ac19_47957,greedy,1,37,19,10000,48
ac19_47958,greedy,1,4069,22,10000,48
ac19_47959,greedy,1,6,5,10000,48
ac19_4796,greedy,1,8,7,10000,48
ac19_47960,greedy,1,6,5,10000,48
ac19_47961,greedy,1,101,34,10000,48
ac19_47962,greedy,1,7,6,10000,48
ac19_47963,greedy,1,12,11,10000,48
ac19_47964,greedy,1,3819,154,10000,48
ac19_47965,greedy,1,12,10,10000,48
ac19_47966,greedy,1,50,14,10000,48
ac19_47967,greedy,1,6,5,10000,48
ac19_47968,greedy,1,19,8,10000,48
ac19_47969,greedy,1,8,6,10000,48
ac19_4797,greedy,1,7,6,10000,48
ac19_47970,greedy,1,182,14,10000,48
ac19_47971,greedy,1,9,8,10000,48
ac19_47972,greedy,1,32,20,10000,48
ac19_47973,greedy,1,168,47,10000,48
ac19_47974,greedy,1,628,24,10000,48
ac19_47975,greedy,1,117,40,10000,48
ac19_47976,greedy,1,6,5,10000,48
ac19_47977,greedy,1,7,6,10000,48
ac19_47978,greedy,1,5,4,10000,48
ac19_47979,greedy,1,2465,39,10000,48
ac19_4798,greedy,1,273,30,10000,48
ac19_47980,greedy,1,21,10,10000,48
ac19_47981,greedy,1,2153,108,10000,48
ac19_47982,greedy,1,67,15,10000,48
ac19_47983,greedy,1,6,5,10000,48
ac19_47984,greedy,1,21,16,10000,48
ac19_47985,greedy,1,15,12,10000,48
ac19_47986,greedy,1,75,16,10000,48
ac19_47987,greedy,1,6,5,10000,48
ac19_47988,greedy,1,270,29,10000,48
ac19_47989,greedy,1,5,4,10000,48
ac19_4799,greedy,1,4,3,10000,48
ac19_47990,greedy,1,12,10,10000,48
ac19_47991,greedy,1,1551,112,10000,48
ac19_47992,greedy,1,11,10,10000,48
ac19_47993,greedy,1,7,6,10000,48
ac19_47994,greedy,1,2389,35,10000,48
ac19_47995,greedy,1,309,13,10000,48
ac19_47996,greedy,1,6,5,10000,48
ac19_47997,greedy,1,65,30,10000,48
ac19_47998,greedy,1,8,7,10000,48
ac19_47999,greedy,1,13,11,10000,48
ac19_48,greedy,1,4,3,10000,48
ac19_480,greedy,1,842,94,10000,48
ac19_4800,greedy,1,6,5,10000,48
ac19_48000,greedy,1,6,5,10000,48
ac19_48001,greedy,1,25,17,10000,48
ac19_48002,greedy,1,3704,141,10000,48
ac19_48003,greedy,1,108,25,10000,48
ac19_48004,greedy,1,12,10,10000,48
ac19_48005,greedy,1,862,52,10000,48
ac19_48006,greedy,1,222,25,10000,48
ac19_48007,greedy,1,9,8,10000,48
ac19_48008,greedy,1,11,9,10000,48
ac19_48009,greedy,1,12,11,10000,48
ac19_4801,greedy,1,292,17,10000,48
ac19_48010,greedy,1,10,9,10000,48
ac19_48011,greedy,1,6,5,10000,48
ac19_48012,greedy,1,10,7,10000,48
ac19_48013,greedy,1,6,5,10000,48
ac19_48014,greedy,1,10,9,10000,48
ac19_48015,greedy,1,7,6,10000,48
ac19_48016,greedy,1,41,13,10000,48
